duplicate,#,question,choices,answer,explanation,source
,49,"Cloud Kicks は、Service Cloud Voice Dialer を使用する顧客に電話サポートを提供します。通話が完了すると、サポート エージェントは多くの場合、フォローアップ メールを送信したり、ケースのメモを完成させたりする必要があります。CK は、エージェントの効率についての洞察を得たいと考えています。
コンサルタントは、個々のエージェントの効率を追跡するためにどの指標を推奨する必要がありますか?
A. 送信されたメールの総数
B. 通話放棄
C. 会話後の作業時間",,C,Service Cloud Voice Dialer を使用する個々のエージェントの効率性を追跡するには、「会話後の作業時間」指標に注目することをお勧めします。この指標は、エージェントが通話終了後のフォローアップタスクに費やした時間を測定するもので、エージェントが通話後の業務をどれだけ効率的に管理しているかに関する洞察を提供し、エージェントの生産性を全体的に把握するのに役立ちます。,
,50,"Universal Containers には、ケースの送信からケースの終了まで、指定された時間内に各ケースが一連のステップを実行する必要があるケース処理プロセスがあります。
これらの要件を満たすためにコンサルタントはどのソリューションを推奨すべきでしょうか?
A. 資格とマイルストーンを定義します。
B. オムニチャネル ルーティングを有効にして構成します。
C. 時間ベースのアクションを使用して Lightning フローを実装します。",,A,各ケースが期限付きの一連のステップを経る必要があるケース処理プロセスを管理するには、権限とマイルストーンを定義することが推奨されます。この設定により、サービスレベルの明確化、定義されたマイルストーンに対する進捗状況の追跡、そしてケースの提出から完了まで、タイムリーな進捗の確保が可能になります。,
,51,"Service Console ユーザーは一度に数十のケースに取り組んでおり、多くの場合、その日の早い時間に取り組んでいたケースを更新する必要があります。
コンサルタントは何を推奨すべきでしょうか?
A. ユーティリティ バーに履歴を追加します。
B. カスタム ダッシュボードを作成します。
C. すべてのケースをタブで開いたままにします。",,A,以前対応したケースを効率的に再確認する必要があるサービスコンソールユーザーには、ユーティリティバーに履歴コンポーネントを追加することをお勧めします。これにより、最近表示したレコードにすばやくアクセスできるようになり、すべてのケースをタブで開いたままにすることなく、以前のケースに戻ることができるため、生産性とケース管理の効率が向上します。,
,52,"ある企業は、既存の外部ナレッジベースを Salesforce ナレッジに移行することを計画しています。
移行する記事を選択する際に考慮すべき要素はどれですか?
A. 元の作成日と昨年の記事の総閲覧数
B. 最終更新日と過去 1 年間に頻繁に検索された用語
C. 最終更新日と昨年の記事閲覧総数",,C,Salesforce Knowledgeに移行する記事を選択する際には、最終更新日と過去1年間の記事閲覧回数を考慮することが重要です。これにより、最新かつ頻繁に参照されるコンテンツが優先され、Salesforce内のナレッジベースの関連性と有用性が向上します。,
,53,"Universal Containers には、次のステータスを含むケースに対して明確に定義されたサポート プロセスがあります。
* 新しい
* 割り当て済み
* 進行中
* 接客中
* 閉まっている
サポート マネージャーは、ケースの平均年齢が上昇していることに気づき、ケースが各ステータスにどれくらいの期間いるかを把握したいと考えています。
サポート マネージャー向けにデータを収集する際、コンサルタントはどのレポート タイプを考慮する必要がありますか?",,C,各ステータスにおけるケースの所要時間を分析するには、「ケース履歴」レポートが最適です。このレポートは、ステータスの更新を含むケースへのすべての変更を追跡し、ケースの進捗状況を詳細に時系列で示します。このデータにより、サポートマネージャーはボトルネックやケースが遅延している段階を特定し、サポートプロセスの的確な改善を促進できます。,
,54,"レポートグラフをページレイアウトまたは Lightning レコードページに追加するときの考慮事項は何ですか?
A. レポートはダッシュボードで使用する必要があります。
B. レポートには標準のレポート タイプが必要です。
C. レポートにはグラフが含まれている必要があります。",,C,ページレイアウトまたはLightningレコードページにレポートグラフを追加する場合、レポートにはグラフコンポーネントを含める必要があります。これは、グラフの視覚化要素がレイアウト上に表示されるため、レポートデータをレコードページ上で直接グラフィカルに表現し、迅速な洞察と分析を可能にするためです。,
,55,"Universal Containers は、ワークフローをより効率化し、顧客サポートを向上させるために Service Cloud を導入しています。
Service Cloud を設定する際、サービス エージェントが適切な顧客情報にアクセスできるようにするために重要なのはどの側面ですか?
A. 使いやすさを向上させるためのユーザー インターフェイスの最適化
B. オブジェクトを調整して特定の顧客データを公開する
C. 顧客サービスのユーザー プロファイルの強化",,B,"B. オブジェクトを調整して特定の顧客データを公開する

---

## 解説

サービスエージェントが顧客サポートを効率的に行うためには、その顧客に関連する**「適切な情報」**（例：過去の購入履歴、契約状況、過去の問い合わせ履歴など）に素早くアクセスできることが不可欠です。

* **A. ユーザー インターフェイスの最適化:** UIの最適化（例：Service Console のレイアウト調整）は重要ですが、それは「データを**見やすく**する」ことです。「適切な**データ自体**にアクセスできる」こととは異なります。
* **B. オブジェクトを調整して特定の顧客データを公開する:** これが最も重要です。Service Cloud の設定において、ケース、取引先責任者、取引先といった標準オブジェクトだけでなく、場合によってはカスタムオブジェクト（例：注文、サブスクリプション）を関連付け、必要な情報（フィールドや関連リスト）をページレイアウトやコンソール上に「公開（Expose）」する設定を行う必要があります。これにより、エージェントは顧客の全体像を把握できます。
* **C. 顧客サービスのユーザー プロファイルの強化:** プロファイル（または権限セット）は、オブジェクトやフィールドへの「アクセス**権限**（見られるかどうか）」を制御しますが、「どの情報を**意図的に表示**するか」という設計（B）とは異なります。権限があるだけでは、情報が適切な場所に表示されていなければ効率的ではありません。",
,56,"Cloud Kicks は、応答時間と初回解決率に関するサービスの主要業績評価指標 (KPI) を標準化したいと考えています。
個々のサービス エージェント、チーム リーダー、地域ディレクター、およびサービス担当副社長は、ユーザーがアクセスできるデータのみを使用して計算された同じ KPI を確認する必要があります。
要件を満たすために推奨される実行ユーザーは何ですか?
A. ダッシュボード ビューア
B. チームリーダー
C. サービス担当副社長",,A,"A. ダッシュボード ビューア

---

## 解説

この要件を満たすためには、**動的ダッシュボード (Dynamic Dashboard)** を使用する必要があります。動的ダッシュボードは、ダッシュボードを閲覧しているユーザー（ビューア）自身の権限に基づいてデータを表示します。

* **A. ダッシュボード ビューア (Dashboard Viewer):** この設定を選択すると、ダッシュボードは「閲覧者」の権限で実行されます。
    * **個々のサービス エージェント**は、自分がアクセスできるデータ（例：自分のケース）に基づいて計算されたKPIを見ます。
    * **チーム リーダー**は、自分がアクセスできるデータ（例：自分のチームのケース）に基づいて計算されたKPIを見ます。
    * **地域ディレクター**や**サービス担当副社長**も同様に、それぞれのアクセス権限（ロール階層）に応じた範囲のデータで計算されたKPIを見ます。
    * これにより、全員が同じ定義のKPI（レポート）を、自分自身のデータアクセス権の範囲内で見ることができ、要件に合致します。

* **B. チームリーダー** または **C. サービス担当副社長:** これらを「指定ユーザー」として設定すると、ダッシュボードを見る全員が、その指定されたユーザー（例：副社長）の権限で計算されたデータ（例：全社データ）を見ることになります。これでは、個々のエージェントが「自分がアクセスできるデータのみ」で計算されたKPIを見ることができず、要件に違反します。",
,57,"Cloud Kicks (CK) は最近、エージェントの専門知識を向上させるために Knowledge-Centered Support (KCS) を導入しました。パイロットでは、最も一般的なサポート トピックに関する記事の作成に焦点を当てました。パイロット導入後、顧客満足度は向上し、平均通話時間は短縮されました。サポートの主要業績評価指標 (KPI) を継続的に改善するために、CK は次にどこに注力すべきかを知りたいと考えています。
コンサルタントは CK に次に何をするよう勧めるべきでしょうか?
A. エージェントが個別に記事を作成して公開できるようにします。
B. 検索アクティビティ ギャップ ダッシュボード コンポーネントを使用します。
C. 統計をリセットするには、ケースから記事を切り離します。",,B,"B. 検索アクティビティ ギャップ ダッシュボード コンポーネントを使用します。

---

## 解説

KCS（Knowledge-Centered Support）の導入と継続的改善において、パイロット導入（最も一般的なトピックの記事化）が成功した後の次のステップは、「まだカバーされていない知識は何か」を特定することです。

* **A. エージェントが個別に記事を作成して公開できるようにします:** KCSの成熟モデルではエージェントが最終的に公開権限を持つことを目指しますが、それはプロセスの一部であり、*次に*どこに注力すべきか（＝どの記事を作成すべきか）という戦略的な問いの答えではありません。
* **B. 検索アクティビティ ギャップ ダッシュボード コンポーネントを使用します:** これが最適な次のステップです。このコンポーネント（または関連する検索分析レポート）は、エージェントや顧客がナレッジベースで**検索したにもかかわらず、結果が見つからなかった（またはクリックされなかった）検索語句**を特定します。これは、ナレッジベースに存在する「知識のギャップ」を明確に示します。CKは、このギャップを埋めるための記事作成に注力することで、KPIを継続的に改善できます。
* **C. 統計をリセットするには、ケースから記事を切り離します:** これはKCSの原則に反します。記事をケースにリンクすることは、どの記事が問題解決に役立ったかを追跡し、KCSの有効性を測定するために不可欠です。統計をリセットすると、改善のためのデータが失われます。",
,58,"Cloud Kicks (CK) は Service Cloud と Slack を使用します。困難なケースの場合、サービス エージェントは Slack で群れを作り、複数の CK 部門から専門家を呼び込みたいと考えています。
Slack Swarm を立ち上げたいエージェントにコンサルタントは何を勧めるべきですか?
A. エスカレーション ルール
B. Apex トリガー
C. クイックアクション",,C,"C. クイックアクション

---

## 解説

Service Cloud と Slack のインテグレーション（特に「スウォーミング」機能）は、通常、エージェントがケースレコード上で**クイックアクション**（ボタンやリンク）をクリックすることによって開始されます。

* **A. エスカレーション ルール:** ケースが特定の時間（例：4時間）内にクローズされない場合に、自動的にキューや上位の担当者に割り当てるためのものです。エージェントが「困難だ」と判断して能動的にコラボレーションを開始するのとは異なります。
* **B. Apex トリガー:** これはバックグラウンドで実行されるコードであり、エージェントが直接「起動（Launch）」するものではありません。
* **C. クイックアクション:** 「スウォーミングを開始」や「Slack で協力を依頼」といったカスタムまたは標準のクイックアクションをケースページに配置するのが最も一般的です。エージェントはこれクリックするだけで、関連する Slack チャンネル（Swarm）を立ち上げ、専門家を招待できます。",
,59,"Universal Containers は、Salesforce がケースに関する情報に基づいてエージェントにナレッジ記事を提案することを望んでいます。
コンサルタントはどのソリューションを推奨すべきでしょうか?
A. ナレッジ オブジェクトをグローバル検索オブジェクトに追加します。
B. ケース Lightning レコードページにナレッジコンポーネントを追加します。
C. ナレッジ関連リストをケースページレイアウトに追加します。",,B,"B. ケース Lightning レコードページにナレッジコンポーネントを追加します。

---

## 解説

この要件は、Salesforce がエージェントの作業コンテキスト（現在開いているケース）に基づいて、関連する可能性のある記事を**自動的に提案（サジェスト）**することを求めています。

* **A. ナレッジ オブジェクトをグローバル検索オブジェクトに追加します:** これは、エージェントがページ上部のグローバル検索バーでナレッジ記事を**手動で**検索できるようにする設定です。ケースに基づいて自動的に提案する機能ではありません。
* **B. ケース Lightning レコードページにナレッジコンポーネントを追加します:** これが正解です。Lightning ページの「ナレッジ」コンポーネントは、ケースの件名や説明などの項目を自動的に読み取り、関連性の高い記事をエージェントに**提案（サジェスト）**するように設計されています（「Einstein おすすめ記事」機能など）。
* **C. ナレッジ関連リストをケースページレイアウトに追加します:** これは、そのケースに**既に添付（リンク）された**記事を表示するためのリストです。これから解決するために記事を探しているエージェントに、新しい記事を提案するものではありません。",
,60,"Universal Containers (UC) の顧客サポート チームは、最近、ケース解決時間が大幅に増加していることに気づきました。UC は、Einstein for Service を使用して、エージェントが関連情報をより迅速に見つけられるようにしたいと考えています。
コンサルタントはどの機能を推奨する必要がありますか?
A. Einstein ボット 27: B が正解です
B. Einstein 記事の推奨事項
C. Einstein 返信の推奨事項",,B,エージェントが関連情報をより迅速に見つけ、ケース解決時間の増加に対処するには、Einstein Article Recommendations の使用を推奨することが適切です。この機能は、AI を活用してケースのコンテキストに基づいて関連するナレッジ記事をエージェントに提案し、顧客からの問い合わせ解決の効率と精度を向上させます。,
,61,"ユニバーサル コンテナでは、ケースの [製品タイプ] フィールドによって決定される特定のケースをユーザーが表示できる必要があります。ケースが作成またはクローズされるときは、ケースにアクセスできるユーザーにのみ電子メールを送信する必要があります。
これらの要件を満たすためにコンサルタントはどの機能を推奨する必要がありますか?
A. ケースチーム
B. ケース群
C. アカウント チーム",,A,Salesforceのケースチームを利用すると、複数のユーザーが連携してケースに取り組むことができ、共同でケース管理を行うことができます。Universal Containersは、ケースチームを活用することで、「商品種別」項目に基づいてケースへのアクセス権を持つユーザーを指定できます。さらに、ワークフロールールやプロセスビルダーを設定すれば、ケースが作成またはクローズされた際にケースチームのメンバーにメールを送信できます。これにより、ケースへのアクセス権を持つユーザーのみに通知が届くため、要件を満たすことができます。,
,62,"クライアントの電話システムをサービス コンソールと統合するためにコンサルタントが雇われました。
この統合中にコンサルタントは何をする必要がありますか?
A. Lightning コンソールを有効にします。
B. CTI アダプタを設定します。
C. ユーティリティ バーをアプリに追加します。",,B,クライアントの電話システムとサービスコンソールを連携させる際、コンピュータテレフォニーインテグレーション（CTI）アダプタの設定は重要なステップです。この設定では、電話システムとSalesforce間のインターフェースを設定し、クリックツーダイヤル、通話ログ、スクリーンポップなどの機能をサービスコンソール内で有効にすることで、エージェントの効率性を向上させます。,
,63,"Universal Containers は、新しいケースが 2 営業時間以上放置されている場合にサポート マネージャーに通知したいと考えています。
コンサルタントはどのアプローチを実装する必要がありますか?
A. ケース割り当てルールを確立します。
B. スケジュールされたパスを使用してフローを作成します。
C. ケースエスカレーションルールを設定します。",,C,ケースエスカレーションルールを設定することで、例えば2営業時間など、指定期間内に未対応のケースをエスカレーションできます。これにより、設定されたしきい値を超えて未対応のケースが発生した場合にサポートマネージャーに通知が届くため、タイムリーな介入とケース管理の改善が可能になります。,
,64,"Universal Containers は、サンドボックスの 1 つ内のオブジェクトとフィールドへのアクセスを許可する権限セットを作成しました。
ベスト プラクティスに従って、コンサルタントはこれらの権限セットを運用環境にどのように展開する必要がありますか?
A. 変更セットを使用します。
B. 手動で再作成します。
C. Salesforce Workbench を使用します。",,A,サンドボックスから本番環境へ権限セットをデプロイする際のベストプラクティスは、変更セットを使用することです。変更セットを使用すると、管理者は権限セットを含む設定をSalesforce環境間で直接プッシュできます。これにより、設定をスムーズかつエラーなく転送でき、本番環境における権限とアクセス制御の整合性が維持されます。,
,65,"企業対消費者 (B2C) 企業は、サービス コストを削減したいと考えています。現在、顧客は紙の給与明細を会社に郵送することで請求書を支払い、連絡先情報を更新しています。
要件を満たすために推奨されるソリューションは何ですか?
A. 支払い処理を備えた Experience Cloud
B. チェック処理を行う Einstein ボット
C. Service Cloud Voice with Tele-pay",,A,"A. 支払い処理を備えた Experience Cloud

---

## 解説

現在のプロセス（紙の郵送による支払いと情報更新）は、手作業による処理（郵便物の開封、データの確認、システムへの手入力、小切手の処理）に依存しており、これがサービスコストを押し上げています。

要件は、これら2つの主要なタスク（支払い、連絡先更新）を自動化・効率化し、顧客がセルフサービスで行えるようにすることです。

* **A. 支払い処理を備えた Experience Cloud:** これが最適なソリューションです。
    * **Experience Cloud（セルフサービスポータル）:** 顧客が自分のアカウントにログインし、請求書の確認や**連絡先情報を自分で直接更新**できるWebサイトを提供します。これにより、紙の郵送やエージェントによる手入力のコストが削減されます。
    * **支払い処理:** Experience Cloudに決済機能（サードパーティの決済ゲートウェイとの連携）を組み込むことで、顧客は**オンラインで安全に請求書を支払う**ことができます。これにより、紙の小切手を郵送し、それを手動で処理するコストが完全に排除されます。

* **B. チェック処理を行う Einstein ボット:** ボットは連絡先情報の更新を対話形式で受け付けることはできるかもしれませんが、「チェック（小切手）処理」はボットの機能ではありません。紙の郵送の問題を解決しません。
* **C. Service Cloud Voice with Tele-pay:** これは電話（IVR - 自動音声応答）による支払いを可能にしますが、連絡先情報の更新にはあまり適していません（音声での情報更新は不正確になりがち）。また、Webポータルに比べてセルフサービスの範囲が限定されます。",
,66,"マネージャーは、コール センター エージェントがどのナレッジ記事を最も頻繁に使用するかについての情報を必要としています。
コンサルタントは、最も頻繁に使用されるナレッジ記事を特定するためにどのレポートを使用する必要がありますか?
A. 最も多くの改訂が行われたナレッジ記事
B. 最高評価のナレッジ記事
C. ケースに添付されたナレッジ記事の数",,C,"マネージャーが知りたいのは「どの記事が最も頻繁に利用されているか」です。これを最も直接的に測定できるのが、エージェントが顧客の問題を解決するために、実際にケースへ記事を添付した回数です。

このレポートを作成すれば、「この記事は今月100件のケース解決に使われた」というように、利用頻度を明確に数値化できます。📈

## なぜ他の選択肢は違うのか
A. 最も多くの改訂が行われたナレッジ記事:
これは記事がどれだけ編集・更新されたかを示しますが、エージェントの利用頻度とは直接関係ありません。

B. 最高評価のナレッジ記事:
これは記事の品質や満足度を示しますが、必ずしも利用頻度とは一致しません。めったに発生しない難しい問題に対応する高品質な記事よりも、毎日発生する簡単な問題に対応する記事の方が利用頻度は高くなります。",
,67,"Cloud Kicks の顧客は、独自の e コマース サイトを使用してカスタマイズされた 靴を注文します。靴の製造中、顧客は注文状況を頻繁に確認したいと考えています。
e コマース サイトで自動化されたセルフサービスを提供するには、コンサルタントはどの方法を推奨する必要がありますか?
A. ビジュアル リモート アシスタントを構成します。
B. Einstein ボットを作成します。
C. 画面フローを構築します。",,B,"B. Einstein ボットを作成します。

---

## 解説

この要件（eコマースサイトでの自動化されたセルフサービスによる注文状況の確認）に最も適しているのは Einstein ボットです。

* **A. ビジュアル リモート アシスタント:** これは、エージェントが顧客のスマートフォンのカメラなどを通じて、現場の（物理的な）問題を視覚的に確認しながらサポートするためのツールです。「注文状況」のようなデータ確認には適していません。
* **B. Einstein ボット:** ボットは、Web サイト（eコマースサイト）に埋め込むことができる自動化された会話インターフェースです。顧客が「注文状況は？」と尋ねると、ボットが注文番号などを確認し、Salesforce 内のデータを（フローなどを呼び出して）検索し、ステータス（例：「製造中」「発送準備中」）を 24 時間 365 日、自動で回答できます。これはまさに要件に合致するソリューションです。
* **C. 画面フロー:** 画面フローは、「注文状況の確認」フォームを作成するために使用できます。顧客がフォーム（画面）に注文番号を入力し、次の画面で結果を見る、という流れです。これは技術的には可能ですが、ボット（B）の方が、より会話的で、他の質問（例：「返品方法は？」）にも対応できる拡張性を持った「自動化されたセルフサービス」インターフェースとして優れています。",
,68,"Cloud Kicks サポートエージェントは、ケースの所有権の変更により、大量のメールを受信して​​います。
問題を解決するために管理者は何を推奨すべきでしょうか?
A. ケース所有者を変更し、新しい所有権の電子メールをバイパスするための画面フローを作成します。
B. サポート設定の「ケースの所有権が変更されたときにケース所有者に通知する」チェックボックスをオフにします。
C. 所有者を変更するときに、「通知メールを送信する」チェックボックスをオフにするようにユーザーに指示します。",,B,"包括的かつ詳細な説明：
ケースのオーナー変更時にサポートエージェントに送信されるメール通知の量を減らすために、管理者はSalesforceのサポート設定を変更できます。
Salesforce公式ヘルプドキュメントより：
「ケース」を選択し、「サポート設定」を選択します。「ケースのオーナー変更時にケースオーナーに通知する」チェックボックスをオフにして、メール通知を無効にします。
-Salesforceヘルプ
この設定をオフにすると、Salesforceはケースのオーナー変更時にエージェントに自動的にメール通知を送信しなくなります。これにより、メールの煩雑さが軽減され、エージェントはより重要なコミュニケーションに集中できるようになります。",
,69,"Universal Containers は、顧客にインタラクティブなチャットとケース処理を提供したいと考えています。同じサービス エージェント チームが、顧客からの両方の種類のコミュニケーションを処理します。
サービスエージェントに適切な数の問題のみを確実に割り当てるために、コンサルタントはどのソリューションを推奨すべきですか?
A. ケース割り当てルール
B. オムニチャネル
C. ケースチーム",,B,チャットとケース処理の両方を担当するサービスエージェントに適切な数の案件を割り当てるには、オムニチャネルが最適です。オムニチャネルのキャパシティ管理機能により、エージェントの作業負荷を軽減し、管理可能なワークロードを維持し、効率と応答時間を向上させます。,-
,70,"標準のケース管理機能を使用して顧客のメールに添付できる Salesforce リソースはどれですか?
A. Einstein によって提案されたナレッジ記事
B. ケースの権利付与に向けた今後のマイルストーン
C. ケースに関する内部 Chatter 投稿",,A,"A. Einstein によって提案されたナレッジ記事

---

## 解説

標準のケース管理機能（ケースフィードのメールアクション）では、エージェントはナレッジ記事を検索し、その内容をメール本文に挿入したり、PDFとして添付したりすることができます。Einstein は、その記事を「提案」する役割を担います。

* **B. ケースの権利付与に向けた今後のマイルストーン:** マイルストーンは、SLA（サービスレベルアグリーメント）を追跡するための**内部**向け機能であり、顧客へのメールに添付するリソースではありません。
* **C. ケースに関する内部 Chatter 投稿:** Chatter 投稿は、チームの**内部**コラボレーション用であり、顧客と共有するためのものではありません。",
,71,"Universal Containers は、Knowledge-Centered Support (KCS) を実装しています。特定の記事の種類とカテゴリには承認が必要です。「記事を公開」ボタンと「承認のために送信」ボタンはどちらもページ レイアウトで使用できます。エージェントは、承認のために特定の種類の記事を送信することを忘れています。
コンサルタントは承認プロセスを自動化するために何を推奨すべきですか?
A. 承認プロセスを自動起動に更新します。
B. 承認プロセスの Lightning Web コンポーネントアクションを作成します。
C. 自動起動されるフローを作成します。",,C,"Salesforce では、特定のナレッジ記事が自動的に承認申請されるように、自動起動フローを活用できます。このアプローチにより、エージェントが手動で「承認申請」ボタンをクリックする必要がなくなり、
記事が必要な承認プロセスをバイパスしてしまうリスクを軽減できます。
実装手順：
* 承認プロセスの設定：まず、ナレッジオブジェクトの承認プロセスを設定し、承認が必要な記事の種類とカテゴリに基づいてエントリ条件を定義します。
* 自動起動フローの作成：ナレッジ記事が指定された条件を満たしたときにトリガーされる自動起動フローを作成します。このフロー内で、「承認申請」コアアクションを使用して、プログラムによって記事を承認プロセスに送信します。",
,72,"Universal Containers は、企業対消費者 (B2C) 顧客をサポートするためにケース管理を実装しました。1 つのカスタム フィールドには、顧客の個人識別情報 (PII) データが含まれています。ケースが送信されると、アカウント マネージャーは読み取り専用アクセスを必要とし、顧客の PII データを表示する必要があります。サポート エンジニアには読み取りおよび書き込みアクセスが必要ですが、顧客の PII データに対する可視性はありません。
要件を満たすためにコンサルタントはどのソリューションを推奨する必要がありますか?
A. ケース オブジェクトとフィールド レベルのセキュリティに対して [すべて表示] を設定します。
B. 読み取り/書き込みおよびフィールドレベルのセキュリティを備えたケースチームを設定します。
C. Case オブジェクトの OWD を設定し、Salesforce Shield を実装します。",,C,"C. Case オブジェクトの OWD を設定し、Salesforce Shield を実装します。

---

## 解説

このシナリオには、2つの異なるユーザーグループ（アカウントマネージャーとサポートエンジニア）が、**同じレコード**（ケース）に対して異なる**オブジェクトレベル**の権限（R/O vs R/W）と、異なる**フィールドレベル**の権限（PII を表示 vs 非表示）を必要とするという、複雑な要件が含まれています。

この要件、特に「PII（個人識別情報）データ」へのアクセス制御は、**Salesforce Shield (Platform Encryption)** の典型的な使用例です。

### ソリューションの内訳 (C)

1.  **OWD (組織の共有設定) の設定:**
    * まず、ケースオブジェクトの OWD（組織の共有設定）を「非公開」または「公開（参照のみ）」に設定し、ベースラインのアクセス権を定義します。

2.  **Salesforce Shield (Platform Encryption) の実装:**
    * 問題の PII カスタムフィールドを Shield Platform Encryption を使用して暗号化します。
    * Shield Encryption が有効になると、その暗号化されたデータを表示（復号化）するために「暗号化されたデータの表示」権限が必要になります。

3.  **権限の設定:**
    * **サポートエンジニア:**
        * プロファイルまたは権限セットで、ケースオブジェクトへの「参照・更新」アクセス権を付与します。
        * 「暗号化されたデータの表示」権限は**付与しません**。
        * *結果:* エンジニアはケースを編集できますが、PII フィールドは `*********` のようにマスクされ、可視性がなくなります。
    * **アカウント マネージャー:**
        * プロファイルまたは権限セットで、ケースオブジェクトへの「参照のみ」アクセス権を付与します。
        * 「暗号化されたデータの表示」権限を**付与します**（通常は権限セット経由）。
        * *結果:* マネージャーはケースを読み取り専用で表示でき、PII フィールドの暗号化が解除されて内容を閲覧できます。

### 他の選択肢が不適切な理由

* **A. [すべて表示] を設定します:** 「すべて表示」はオブジェクトレベルの権限であり、サポートエンジニアに必要な「書き込み」アクセス権を付与できません。また、フィールドレベルの可視性の競合も解決しません。
* **B. ケースチームと FLS:** フィールドレベルセキュリティ（FLS）は、プロファイルごとにフィールドを「表示」または「非表示」にします。これは技術的には機能します（エンジニアのプロファイルで FLS を非表示、マネージャーのプロファイルで FLS を表示）。しかし、PII という機密性の高いデータを扱う場合、Shield Encryption（マスキング）の方が、レコードへのアクセス権（ケースチーム）と PII の可視性を分離するための、より強力で意図されたソリューションです。",
,73,"Universal Containers では、サポート エージェントは、顧客がケースを作成するときにサポートを受ける資格があることを確認する必要があります。
サポートエージェントは、顧客がサポートを受けることが許可されていることをどこで確認できますか?
A. マイルストーン
B. 権利
C. {0} アクション",,B,サポートエージェントがケース作成時に顧客のサポート資格を確認する必要がある場合は、エンタイトルメントを使用する必要があります。エンタイトルメントは、製品レベル契約やサービスレベル契約などの要素に基づいて、顧客が受けられるサポートの種類を定義するもので、エージェントはサポートポリシーへの準拠を迅速に確認し、確実に行うことができます。,
,74,"Cloud Kicks (CK) ではすでにナレッジ マネジメントが有効になっているにもかかわらず、ケースのクローズ時間が長すぎます。
コンサルタントはケースの終了時間を短縮するために何を推奨すべきですか?
A. データ カテゴリ グループを追加します。
B. 同義語グループを作成します。
C. おすすめの記事を有効にします。",,C,"C. おすすめの記事を有効にします。

---

## 解説

ナレッジ マネジメントが既に有効であるにもかかわらずケースのクローズ時間が長い場合、問題は「記事が存在すること」ではなく、「エージェントが**適切な記事を素早く見つけられていない**こと」にある可能性が高いです。

* **A. データ カテゴリ グループを追加します:**
    これは記事の整理とフィルタリングに役立ちますが、エージェントが手動でフィルタリング（検索）する手間は残ります。
* **B. 同義語グループを作成します:**
    これは検索のヒット率を向上させますが（例：「スニーカー」と「運動靴」を同一視する）、エージェントが検索キーワードを考える手間は残ります。
* **C. おすすめの記事を有効にします:**
    これが最も直接的な解決策です。「おすすめの記事」（または Einstein おすすめ記事）は、ケースの**件名や説明文を自動的に分析**し、関連性の高い記事をエージェントに**プッシュ通知（提案）**します。エージェントが検索する手間を省き、ワンクリックで解決策にたどり着けるようにすることで、ケースの解決（クローズ）時間を大幅に短縮できます。",
,75,"Universal Containers は、通話が請求に関する問題に関するものである場合、コンタクト センターのエージェントに顧客の支払い履歴へのアクセスを提供する必要があります。次の点を考慮する必要があります。
* 請求データは、2,000 万件を超えるレコードを含む外部システムに保存されます。
* 財務部門のみが請求システムに直接アクセスできます。
コンサルタントはどのソリューションを推奨すべきでしょうか?
A. 請求システムからの検索ページを表示するカスタム タブを作成します。
B. カスタム オブジェクトを使用して、請求システムから Salesforce に支払いデータを統合します。
C. Salesforce Connect と外部オブジェクトを請求システムに設定します。",,C,コンタクトセンターのエージェントが外部請求システムから顧客の支払い履歴にアクセスできるようにするには、Salesforce Connect を外部オブジェクトと連携するように設定することをお勧めします。このソリューションにより、Salesforce 内で請求データにリアルタイムで直接アクセスできるようになり、外部システムへの直接アクセスが不要になり、エージェントが請求関連の問い合わせに対応するプロセスが効率化されます。,
,76,"サポート マネージャーは、顧客のチャット セッション中にエージェントにリアルタイムのフィードバックを提供できる機能を要求しました。
この要件を満たすためにコンサルタントはどの機能を設定する必要がありますか?
A. おしゃべり
B. オムニチャネル スーパーバイザー
C. フロー オーケストレーター",,B,"To enable support managers to provide real-time feedback to agents during customer chat sessions, configuring Omni-Channel Supervisor is advised. This feature allows supervisors to monitor active chat sessions, providing an opportunity to offer immediate guidance and feedback to agents, enhancing the quality of customer interactions.",
,77,"Cloud Kicks (CK) は、サービスセンターで Lightning Experience と Lightning Knowledge を使用します。CK は、サービス エージェントがケースをクローズするときに新しい記事を作成する簡単な方法を望んでいます。新しい記事には、他の人にとって役立つように、事件の適切な詳細が含まれている必要があります。
要件を満たすために推奨される方法は何ですか?
A. グローバルに共有されるマクロを開発して、新しい記事を作成します。
B. トリガーを使用して、新しい記事を自動的に作成します。
C. ケースフィールドを新しい記事にマップするクイックアクションを作成します",,C,サービスエージェントがケースをクローズする際に新しい記事を簡単に作成できるように、関連するケース項目を新しいナレッジ記事に直接マッピングするクイックアクションを設定できます。これにより、ケース解決情報を再利用可能なナレッジとして記録するプロセスが効率化され、他のエージェントが簡単にアクセスできるようになるため、サービスセンター全体の効率が向上します。,
