duplicate,#,question,choices,answer,explanation,source
,90,"Ursa Major Solar is adding objects to a custom report type.
How many objects, maximum, can be added to this report type?",A. Four as long as the objects have associations | B. Two as long as the objects have associations | C. One as long as the object has a master-child relationship | D. Unlimited as long as the objects have associations,A,,
,91,"Which set of Salesforce records is exported by choosing the ""Export All"" option instead of ""Export"" in Data Loader?",A. Records for a specified object and its parent records. | B. Records for a specified object including records in the recycle bin. | C. Records for all standard objects in the org. | D. Records for a specified object and its child records.,B,,
,92,"After a recent restructure of its Sales Department, Ursa Major Solar is having issues with records being omitted in the new Opportunity
Report.
Which three questions should the administrator ask to research this issue?
Choose 3 answers",A. Do the records the sales managers expect to see match the filter criteria? | B. Did the sales manager start from a copy or clone of an existing report? | C. Do owners of all records have Roles and correct Territory Assignments? | D. Are records currently being shared with the sales manager? | E. Have the owners of the records been frozen?,"A,C,D",,
,93,"Ursa Major Solar uses Validation Rule Fields. What are two of these fields?
Choose 2 answers",A. Owner | B. Active Date | C. Error Condition Formula | D. Error Message,"A,B",,
,94,"Ursa Major Solar needs to transfer records from one user to another user during a mass transfer of account records. Which two record types
can be used for this transfer?
Choose 2 answers",A. Closed activities | B. Closed cases | C. Open cases | D. Related custom obiect records,"B,C",,
,95,"Universal Containers has inconsistent data in its 20,000 existing Accounts and asked the System Administrator to convert all of the standard
country fields to ISO codes.
What method should the System Administrator use?",A. Mass Update Addresses | B. List View Inline Editing | C. Data.com Clean | D. Report Exports,A,,
,96,"The managers at Ursa Major Solar asked the administrator to quickly provide access to sales reports and dashboards.
How can this be done?",A. Search the AppExchange for free adoption report apps. | B. Build reports and dashboards. | C. Log a case to Salesforce Support. | D. Use the Salesforce Auto-Report Builder.,A,,
,97,"Ursa Major Solar wants to ensure that unique data is always input into a specific field. Which two field properties should the administrator
configure?
Choose 2 answers",A. Data Type | B. Required | C. Default Value | D. Unique,"B,D",,
,98,"Which three reports can be used to display a list of the Top 10 Accounts on a dashboard?

Choose 3 options.",A Summary report without a chart | B Summary report with a chart | C Tabular report with Rows to Display set to 10 | D Tabular report with a chart | E Summary report with Rows to Display set to 10,"A,B,C","The default two-column table uses the first grouping and summary field from the chart in the source report. If the report has no chart, default columns are based on the first grouping and summary field in the report.",
,99,Which configuration option shows sales representatives the fields they must fill in prior to saving an Opportunity?,A Page Layout required fields | B Opportunity Validation Rules | C Dependent Picklist Fields | D Field-level Security,A,"It's on the Page Layout that you can mark a given field as ""read-only"" or ""required."" An object-level Validation Rule could work (I think) but is designed for more complex logic and applies to the whole object rather than a specific Profile like a sales rep.",
,100,"A Finance user with the ""View All Data"" permission enabled sees no Opportunities when opening a Sales pipeline report. However, a Sales Rep sees Opportunities as expected.

Which two actions should a System Administrator perform to resolve this problem?",A Change the Org-Wide Opportunity Sharing Default to Public Read. | B Select Save Hierarchy Level on the pipeline report. | C Create a Custom Report Type for the user that shows all records. | D Update the report filter to show All Opportunities.,"B,D","Show the hierarchy to see your org’s role hierarchy above the report results. You can use the role hierarchy to share report data with people at different levels in the hierarchy. Then you can ""Save Hierarchy Level"" to keep the setting.",
,101,"Universal Containers regularly imports Accounts from an external order system that has its own ID field for each record.

What should the System Administrator do to help prevent duplicates during these imports?",A Use the ID from the order system in place of the Salesforce ID. | B Use VLOOKUP to find matching records in Salesforce. | C Create a formula field that identifies matches. | D Create a unique External ID field on Accounts in Salesforce for matching.,D,Custom fields can be set to require unique values.,
,102,What should a System Administrator configure to provide each Sales Rep a dashboard that shows their current Opportunity pipeline?,A Create a dashboard for each user. | B Set the Dashboard Running User to the current user. | C Set a Dashboard filter to the current user. | D Create a dashboard folder for each user.,B,,
,103,"Recently, one of Ursa Major Solar's (UMS) competitors lost critical data after a powerful hurricane caused multiple power outages.

UMS needs to ensure that its Salesforce data is backed up and protected from such an event.

Which two statements are true regarding this goal?

Choose 2 options.","A UMS can use Salesforce's daily backup service, which is provided via a zip file. | B UMS can use Salesforce's weekly or monthly backup service, which is provided via a zip file. | C UMS can download an app from the AppExchange. | D UMS should contact Salesforce Support for a free backup.","B,C",Backups are available on a weekly or monthly basis.,
,104,"Ursa Major Solar has a million new Account records to upload into Salesforce.

What is the recommended method for uploading this data?",A Request help from Salesforce. | B Utilize the Data Import Wizard. | C Utilize the Data Loader. | D Utilize an AppExchange app.,C,Data Loader can load up to 5m records at once.,
,105,How long is data stored in the Recycle Bin?,A Up to 90 days | B Up to 30 days | C Up to 7 days | D Up to 15 days,D,Just remember: it's 15 days! And after that it'll cost you at least $10k to recover it.,
,106,"Ursa Major Solar wants all Sales Users to see a dashboard that displays Total Closed/Won Opportunity Amount by User on a monthly basis. The Opportunity sharing model is private.

What should the administrator do to fulfill this request?","A Create the Dashboard from the Opportunities by User Report, choose the Sales Manager as RunAs User and Save in the private Dashboard Folder. | B Request for the Sales Manager to create the Dashboard from the Opportunities by User Report, select ""View Dashboard as Me"", and save in the shared Dashboard Folder. | C Request for the Sales Manager to create the Dashboard from the Opportunities by User Report and save it to her private Dashboards Folder. | D Create the Dashboard from the Opportunities by User Report, then save it in the shared Dashboard Folder as a Dynamic Dashboard.",B,By setting the running user to the Sales Manager and saving in a shared folder the Sales user will see all the records the Sales Manager can see. A Dynamic Dashboard will only let you see records visible to the running user.,
,107,What is the maximum number of components that can be added to a single Dashboard?,A 15 | B 20 | C 50 | D 3,B,Just remember that it's 20.,
,108,"An administrator for Ursa Major Solar wants to allow internal users to view a dashboard as a Sales Manager within a given sales region.

How can this be configured?",A Create a dashboard to run as a specified user. | B Create a dashboard with multiple components. | C Create a dashboard to run as the logged-in user. | D Create a dashboard for all opportunities in the region.,A,,
,109,What should the System Administrator check when users are unable to find a CustomReport Type?,A Add the new Report Type to the related objects. | B Add a button for the new Report Type to the Report Builder. | C Make sure the user Profile includes the Report Type. | D Make sure the new Report Type is deployed.,D,"Reports have to be deployed, and the rest of the options aren't something you can do.",
,110,"Ursa Major Solar has selected report folders that are shared with a small group of users who are on Lightning Experience. The administrator needs to prevent these users from customizing the information in the reports.

What should the administrator do to achieve this goal?",A Utilize Custom Report Types. | B Run the report as a specified user. | C Change Field Level Security. | D Lock report filters.,D,,
,111,"Universal Containers wants to automatically assign a Task to account managers when a customer's agreement is about to expire.

How should a System Administrator configure this functionality?",A Create a Workflow on Account with a rule criteria of Agreement End Date < TODAY(). | B Create a Time-based Workflow on Account with a rule criteria of Agreement End Date < TODAY(). | C Create a Workflow on Account with a rule criteria of Agreement End Date > TODAY(). | D Create a Time-based Workflow on Account with a rule criteria of Agreement End Date > TODAY().,D,It has to be time-based because it has to run regardless of an object being created or edited.,
,112,"Management at Universal Containers has asked their Salesforce admin to help with getting a survey sent via email to it's customers 1 hour
after they purchase something from the online store.
How should the admin complete this requirement?",A. Scheduled Path in Flow | B. Auto-Response Rules | C. Time based workflow | D. Time based Process,A,,
,113,"The administrator for the Cloud Kicks has a flow that makes several updates to Contacts when they are being created. If the Contact Status is “New” and the Contact’s email is known, the administrator would also like to send a welcome email.

What should the administrator do to complete this requirement?",A Create a process builder with email alert to send the email. | B Update the flow with a formula to send the email when needed. | C Create a workflow rule with email alert to send the email. | D Update the flow with a decision to send the email when needed.,D,,
,114,"Ursa Major Solar has an opportunity record with a close date of November 15, which fulfills the criteria of a time-dependent workflow rule. The time-dependent action is scheduled for November 8.

The opportunity is edited before November 8, however, and no longer meets the criteria.

What happens to the time-dependent action?",A It is put on hold. | B It will execute on November 15. | C It will execute on November 8. | D It is automatically removed from the queue.,D,Time-dependent actions remain in the workflow queue only as long as the workflow rule criteria are still valid.,
,115,"An administrator at Ursa Major Solar is configuring a workflow rule.

What are two considerations for an administrator in this situation?

Choose 2 options.","A Rule actions can take place immediately or can be time based. | B Before the Data Import Wizard is used, rules must be deactivated. | C Rules can be evaluated when records are created or edited. | D When a new rule is activated, each existing record is evaluated.","A,C","Workflow rules can be triggered any time a record is saved,  created, or edited, depending on your rule criteria. The data import wizard will still run with workflow rules. Rules created after saving records don't affect those records retroactively.",
,116,"A new approval process is being adapted by Ursa Major Solar. After an opportunity has been approved, the contract is sent to the customer
for signature as the final step in that process.
How can the administrator implement this functionality?","A. Use the Salesforce Autosign flow. | B. Hire a consulting firm to develop a document signing workflow. | C. Check the ""Send PDF"" box on the approval process setup. | D. Install an app from the AppExchange.",D,,
,117,"Universal Containers has a team of Account Managers that requested email alerts any time an Opportunity or Case is created on Accounts
that they own.
What is the minimum number of workflows needed to accomplish this task?","A. Four workflow rules for create and update on Opportunities and Accounts | B. No workflow rules, but two email alerts | C. One workflow rule with two email alerts | D. Two workflow rules with one email alert each",D,,
,118,"Cloud Kicks (CK) has a service console that is used by agents who take calls from customers and stores with questions about products. The
CK case process is complex and agents often make mistakes. To help, the administrator has created a screen flow that guides agents through the process.
How should the administrator deploy the screen flow?",A. Create a link that launches the screen flow. | B. Use a custom action that launches the screen flow. | C. Use code to launch the screen flow in a modal. | D. Launch the flow from the utility bar in the console.,D,,
,119,"Ursa Major Solar (UMS) is using the workflow field update.
Which two actions can UMS complete with this feature?
Choose 2 answers",A. Apply a specific value to a field. | B. Choose a formula field for a field update. | C. Update the value of a field on a child object. | D. Modify the record type of a record.,"A,D",,
,120,"The admin at Northern Trail Outfitters needs to allow users to submit attachments when creating a case. Case creation is currently using a
screen flow. The admin has configured the screen flow to include attachments, but during testing, end users are saying they are getting attachments when they are not needed. They only want attachments when the Case Type is ""IT Error""
How should the admin configure this requirement?",A. Use Dynamic visibility to show the attachment component when case type is IT Error. | B. Create a second flow without attachments for when they are not required. | C. Create a validation rule that prevents attachments when case type is not IT Error. | D. Use a decision element and show a second screen that doesn't allow attachments.,A,,
,121,"Universal Containers has asked its admin to automatically set some fields when a Lead is created.
What is the best way for the administrator to perform this automation?",A. Record Triggered-Flow that runs Before save. | B. Use a Screen Flow with default values. | C. Use Process Builder that launches a flow. | D. Create one Workflow rule per field.,A,,
,122,"A System Administrator wants to create a workflow rule and add two immediate actions to it.
Which actions can be added in this situation?",A. Field Update and Send a Message | B. Field Update and Create an Event | C. Field Update and Assign a Task | D. Field Update and Refresh Dashboard,"A,C",,
,123,"High Priority cases at Ursa Major Solar need to get a response in less than 3 hours or escalated to a queue called ""High Priority Queue.""
An administrator needs to configure the case management process to implement this requirement.
How should the administrator achieve this goal?",A. Create an escalation rule to assign all cases where status = high to the high priority queue based on the last modification time | and set the age over to 3 (hours). | B. Create an escalation rule to assign all cases where status = high to the high priority queue based on when the case is created. | C. Create a case milestone to assign all cases where status = high to the high priority queue based on the last modification time | and set the age over to 3 (hours). | D. Create an assignment rule to assign all cases where status = high to the high priority queue.,A,,
,124,"Universal Containers created a Time-Based Workflow rule that sends a follow-up email to the customer two days after a Case is closed. The
System Administrator wants to verify that the workflow functions correctly.
Which queue should the System Administrator view to monitor pending Workflow Actions?",A. Outbound Messaging Delivery Queue | B. Mass Email Queue | C. Time-Based Workflow Queue | D. Background Jobs Queue,C,,
,125,"A System Administrator creates a Workflow Rule that assigns a task to a support manager role when a case is escalated. The case owner iscomplaining about being assigned these tasks.

What should a System Administrator do to correct this issue?",A Add a field update to the Workflow to also change the owner. | B Remove the Workflow and use a report instead. | C Make sure there is only one user in the role. | D Change the Workflow Rule to assign tasks based on profile.,C,"Tasks can be assigned by a workflow to a user, role, record owner, record creator, opportunity team role, or account team role, depending on the type of record you chose.",
,126,"The administrator at Universal Containers is creating a flow with several steps.

How can the administrator check their work as they are developing the flow?",A Perform the same steps manually via the UI | B Use the Debug tool in the flow builder | C Use debug logs in the Developer Console | D Use debug logs found in Setup,B,Flow has a Debug tool for this purpose.,
,127,"Universal Containers wants to create a Workflow Rule to send an email alert to members of its Board of Directors, none of whom use Salesforce.

How many of the board members can be added to a single Email Alert?",A Up to 25 additional email addresses can be added to the Email Alert. | B It is not possible to add additional email addresses to the Email Alert. | C Up to 250 additional email addresses can be added to the Email Alert. | D Up to 5 additional email addresses can be added to the Email Alert.,D,An Email Alert is primarily designed to be sent to Salesforce users. Additional emails are limited to 5.,
,128,"A System Administrator created a workflow rule that sends email alerts when a Case with a high priority is created. A new Support Engineer who works remotely at Universal Containers complains about not receiving the email alerts. All other users at Universal Containers receive these email alerts.

How can a Salesforce Administrator troubleshoot this issue?",A Check if the Workflow evaluation criteria is correct. | B Verify the user's email address. | C Check if the Workflow Rule is active. | D Check if the correct Email Template is used.,B,"The workflow criteria could be off, but you should start with the email address.",
,129,"A sales executive at Universal Containers wants to be notified whenever high-value opportunities are created for hot accounts.

What should an administrator do to meet this requirement?",A Create an escalation rule based on the opportunity amount. | B Create a workflow rule on the opportunity object. | C Create an auto-response rule on the opportunity object. | D Create a validation rule that evaluates the account rating.,B,,
