duplicate,#,question,choices,answer,explanation,source
,37,Cloud Kicksの管理者は、既存のサイトの新しいパートナーユーザーを作成したいと考えています。管理者は、ユーザーの詳細を提供してユーザーレコードを保存する直前に、どの手順を実行する必要がありますか？,A. アカウントの詳細ページで[パートナーユーザーの管理]をクリックし、[パートナーユーザーを有効にする]をクリックします。 | B. 連絡先の詳細ページで[外部ユーザーの管理]をクリックし、[パートナーユーザーを有効にする]をクリックします。 | C. 連絡先の詳細ページで[パートナーユーザーの管理]をクリックし、[顧客ユーザーを有効にする]をクリックします。 | D. LightningExperienceの[ユーザー設定]ページで[新規]をクリックします。,A,CKの管理者が既存サイトの新しいパートナーユーザーを作成しようとしてユーザー保存後にパートナーユーザーが作成されない場合: (A) 取引先がパートナー取引先として有効化されていない — これが最も一般的な原因。連絡先に関連する取引先がパートナー取引先として有効化されていないと、パートナーユーザーを作成できません。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=8
,38,"Insightopia の Experience Cloud サイトは、先月 1 日に公開されました。立ち上げは大成功を収め、コミュニティ メンバーの数は最初のマイルストーンである 10,000 人に達しました。Experience Cloud サイトマネージャーは、ゲーミフィケーション手法を実装して、エンゲージメントと採用を増やしたいと考えています。ゲーミフィケーションを実装するための推奨されるアプローチは何ですか?",A. ミッション機能を使用して、バッジをメンバーに自動的に割り当てます。 | B. Einstein ゲーム メカニクス機能を使用して、ゲーミフィケーションを実装します。 | C. コミュニティ メンバーにゲーミフィケーションを実装するためのフローを構築します。 | D. ゲーミフィケーションを実装するためのアイデアを得るために、コミュニティ イベントを開催します。,A,InsightopiaのExperience Cloudサイトが先月公開され、コミュニティメンバー数が急速に増加した場合: (A) Missionsフィーチャーを使用してバッジをメンバーに自動割り当てする。Missionsはコミュニティ活動(投稿、コメント、解決策のマーク)に基づいてバッジを自動付与し、エンゲージメントをゲーミフィケーションで促進します。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=8
,39,ユニバーサルコンテナUCは、複数の顧客向けサイトを維持していますが、すべての顧客ユーザーに対して1つのプロファイルのみです。 Hoの顧客は複数のサイトにアクセスできます。各顧客にアクセスを許可するために、UC管理者はどの2つのステップを実行する必要がありますか？2つの答えを選択してください,A. 特定のサイトの権限セットを選択します。 | B. 該当するユーザープロファイルを編集します。 | C. 権限セットを作成します。 | D. 特定のサイトのプロファイルを選択します。,"A,C",UCが複数の顧客向けサイトを1つのプロファイルで維持し、各顧客が特定サイトのみにアクセスできるようにする場合: (A) 特定のサイト用の権限セットを選択 — 権限セットでサイト固有のアクセスを制御。(C) 特定のサイトにプロファイルを選択 — プロファイルをサイトのメンバーリストに追加。この組み合わせで選択的アクセス制御が可能です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=8
,40,Cloud Kicks は最近、顧客向けに新しい Experience Cloud サイトを公開しました。サイトがアクティブ化され、連絡先が顧客ユーザーとして有効化されました。ただし、どのユーザーも電子メールでログイン資格情報を受け取りませんでした。この問題の原因は何ですか?,A. 確認保留中に送信者のメール アドレスが変更されました。 | B. サイトでウェルカム メールが有効になっていませんでした。 | C. 送信者のメール アドレスが変更され、検証されていません。 | D. ユーザーに対してロールが有効化されていません。,C,CKが最近顧客向けExperience Cloudサイトを公開し、サイトがアクティブ化され連絡先が顧客ユーザーとして有効化されたがアクセスできない場合: (C) ユーザーのプロファイルがサイトのメンバーリストに追加されていない — 最も一般的な原因。プロファイルがサイトのメンバーとして追加されていないと、そのプロファイルを持つユーザーはサイトにアクセスできません。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=8
,41,Experience Cloudサイトの自己登録を構成する際の3つのベストプラクティスは何ですか？ 3つの答えを選択してください,A. 自己登録のデフォルトとして複製された標準サイトプロファイルを割り当てます。 | B. 最初に制限付きのデフォルトプロファイルを使用します。 | C. セルフサービスサイトとパートナーポータル用に個別のプロファイルを作成します。 | D. 自己登録のデフォルトとして標準サイトプロファイルを割り当てます。 | E. セルフサービスサイトとパートナーポータルに同じプロファイルを使用します。,"A,B,C",Experience Cloudサイトの自己登録構成の3つのベストプラクティス: (A) 適切な自己登録ハンドラーApexクラスを設定する — ユーザー作成ロジックをカスタマイズ可能。(B) デフォルトプロファイルを設定する — 自己登録ユーザーに自動割り当てするプロファイルを指定。(C) デフォルトアカウントを設定する — 新規ユーザーに関連付けるアカウントを指定。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=9
,42,Universal Containers は最近、小売業者向けのサイトを立ち上げました。小売業者はトピックに関して他の小売業者と協力することができます。ただし、小売店のマネージャーは、同僚や部下が所有するレコードを参照することはできません。問題を解決するには何をすべきでしょうか?,A. 小売マネージャーにはスーパー ユーザー アクセスを付与する必要があります。 | B. 小売マネージャーは、役割階層の実行役割に配置される必要があります。 | C. 共有セットを作成する必要があります。 | D. 共有ルールを作成する必要はありません。,A,UCが小売業者向けサイトを立ち上げ、小売業者がトピックについて協力できるが、マネージャーが同僚と部下のレコードを確認できる必要がある場合: (A) 小売マネージャーにSuper Userアクセスを付与する。Partner Super Userアクセスにより、マネージャーが同一パートナーアカウント内の下位ユーザーが所有するレコードを参照できます。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=9
,43,Ursa Major Solarは、カスタマーポータルのナビゲーションメニューを垂直にすることを望んでいます。これを可能にする2つのオプションはどれですか？2つの答えを選択してください,A. デフォルトのナビゲーションを編集します | B. AppExchangeからアプリをダウンロードします | C. ヘッダーの位置を修正します。 | D. カスタムコードを書く,"B,D",Ursa Major Solarがカスタマーポータルのナビゲーションメニューを垂直にしたい場合の2つのオプション: (B) カスタムコンポーネントを作成して垂直ナビゲーションを実装する。(D) CSSカスタマイズを使用して既存ナビゲーションコンポーネントを垂直スタイルに変更する。Experience BuilderのコンポーネントとCSS設定を組み合わせて垂直ナビゲーションを実現します。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=9
,44,Google Analytics for Experience Cloudサイトを通じてサイト管理者が報告できる3つの項目はどれですか？3つの答えを選択してください,A. Salesforceオブジェクト別のページビュー | B. 検索アクティビティ | C. ユーザーログイン履歴オプション | D. ユーザーが作成したケースの数 | E. サポートページのアクティビティに連絡する,"B,C,E",Google Analytics for Experience Cloudサイトを通じてサイト管理者が報告できる3つの項目: (B) 検索アクティビティ — サイト内でのユーザー検索行動のデータ。(C) ユーザーログイン履歴 — ログイン・認証イベントの追跡。(E) ナビゲーショントラフィック — ユーザーのサイト内移動パターン。GAはページビュー、検索クエリ、ナビゲーションパスを追跡します。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=9
,45,Ursa Major Solar (UMS) は、サードパーティを使用して、レガシー システムを使用して重要度の低いチケットを管理しています。場合によっては、サードパーティのエージェントが UMS 顧客に代わってケースを作成する必要があります。導入担当者はどのユーザー ライセンスをサードパーティ スタッフに推奨する必要がありますか?,A. パートナー コミュニティ | B. 顧客の身元 | C. カスタマーコミュニティプラス | D. 顧客コミュニティ,A,UMSがサードパーティのレガシーシステムで重要度の低いチケットを管理し、外部システムでケース処理後にSalesforceのケースを更新したい場合: (A) 外部システムからSalesforce APIを使用してケースを更新するフローを構成する。これにより双方向のシステム同期が実現し、サポートチームが一貫したケース情報を保持できます。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=9
,46,パートナースーパーユーザーアクセスを適用できる3つのオブジェクトはどれですか？3つの答えを選択してください,A. 機会 | B. アカウント | C. ケース | D. カスタムオブジェクト | E. キャンペーン,"A,B,D",パートナースーパーユーザーアクセスを適用できる3つのオブジェクト: (A) リード — パートナーマネージャーがチームのリードを管理できる。(B) 商談 — パートナーマネージャーがチームの商談を管理できる。(D) ケース — パートナーマネージャーがチームのサポートケースを管理できる。これらは主要な営業・サービスオブジェクトです。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=10
,47,Ursa Major Solar（UMS）は、リードをパートナーに配布するためのパートナーポータルを作成します。パートナーは、UMSがPartnerCentralテンプレートの使用を決定したポータルで独自のリードを作成することもできます。要件を満たすために、UMSは少なくとも3つを取る必要がありますか？,A. リード配布用のリードプロセスを作成する | B. リード配布用のリードキューを作成します。 | C. デジタルエクスペリエンス設定で「外部作成を許可」を有効にする | D. PRMワークスペース内でリード作成リードン低配布を構成します。,"A,B,D",UMSがPartner Centralを使用してパートナーにリードを配布する場合: (A) リード配布ルールを設定してパートナーアカウントに自動的にリードを割り当てる。(B) リード受信トレイコンポーネントをパートナーポータルに追加してリードを表示する。(D) パートナーユーザーがリードを確認・更新できるように適切なオブジェクト権限を設定する。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=10
,48,DreamHouse Reality（DR）は保険事業への参入を検討しています。ビジネスアドバイザーと協議した結果、DR は、請求の管理に独立した代理店を利用することを決定しました。保険代理店ペルソナを含むソリューションを実装するために DR で利用できる 2 つの機能はどれですか?2つの回答を選択してください,A. 金融サービス Lightning テンプレート | B. 金融サービスコミュニティの権限セットライセンス | C. 保険代理店ポータル Lightning テンプレート | D. 保険代理店権限セットライセンス,"B,C",DreamHouse Realityが保険事業に参入し独立エージェントを使用する場合: (B) Financial Services Community権限セットライセンス — 保険固有のコンプライアンス機能と業界データモデルを提供。(C) 保険エージェントポータル用のLightningテンプレート — エージェントポータルの専用テンプレートで迅速な展開が可能。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=10
,49,Dreamscape Flowersは、現在の顧客と見込み客のために公開サイトを立ち上げることを目指しています。サイトがExpenseCloudの作成時に自動的に実行される3つのアクションはどれですか？3つの答えを選択してください,A. ゲストロールの作成 | B. ゲストユーザーにのみ適用されるモデレート基準の作成 | C. ゲストプロファイルの作成 | D. ゲストユーザーのみが利用できる共有メカニズムの作成 | E. ゲストユーザーレコードの作成,"A,C,E",Dreamscape Flowersが現在の顧客と見込み客のための公開サイトを立ち上げる場合: (A) ゲストロールの作成 — サイトアクティブ化時に自動作成される。(C) ゲストユーザーはゲストユーザー共有ルールでのみレコードにアクセス可能(役割階層不可)。(E) ゲストユーザーのサイトアクセスは月間ページビュー制限にカウントされる。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=10
,50,Cloud Kicks (CK) は、潜在顧客がセルフ登録を使用してサインアップし、新しいサイトにアクセスできるようにしたいと考えています。CK は顧客に個人取引先を使用します。CK システム管理者は自己登録をどのように設定すればよいですか?,A. [アカウント] フィールドを空白のままにします。 | B. ユーザーにトリガーを作成して、連絡先を個人取引先に変換します。 | C. プロファイルを標準の個人取引先プロファイルに設定します。 | D. 取引先責任者を個人取引先に変換するフローを作成します。,A,CKが個人アカウントを使用する潜在顧客のセルフ登録を可能にしたい場合: (A) カスタム自己登録ページとApexハンドラーを作成して各登録者の個人アカウントを作成する。個人アカウントでの自己登録には標準フローでは対応できず、カスタムApexハンドラーで個人アカウントレコードタイプを正しく作成する必要があります。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=10
,51,コンサルタントは、カスタマーサービステンプレートを使用して新しいエクスペリエンスを設定するように求められます。既存のナレッジベースの記事は、新しいサイトで公開する必要があります。コンサルタントが記事をトピックに関連付ける2つの方法は何ですか？2つの答えを選択してください,A. LightningExperienceの[ナレッジ]タブで適切なトピックを選択します。 | B. ゲストユーザーが公開ページに表示された記事に関連トピックのタグを付けることを許可します。 | C. WorkSpaces内の指定されたデータカテゴリへのトピックの自動トピック割り当てを確立します。 | D. ワークスペース内の各記事に1つ以上のトピックを手動で追加します。,"A,D",コンサルタントがCustomer Serviceテンプレートで新しいエクスペリエンスを設定し、既存ナレッジ記事を公開する必要がある場合: (A) Knowledge記事タイプをサイトメンバーのプロファイルで有効化する — 記事タイプへのアクセス権付与。(D) データカテゴリの可視性を設定してゲストユーザーと認証ユーザーが記事にアクセスできるようにする。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=11
,52,データカテゴリに関する2つの説明のうち正しいものはどれですか。2つの答えを選択してください,A. 子ロールは、親ロールより多くのデータカテゴリを表示できません。親ロールの可視性が変更されると、子ロールのカテゴリ可視性は親のカテゴリ可視性にリセットされます。 | B. カスタマーポータルユーザーとパートナーポータルユーザーは、デフォルトでアカウント（所有者）マネージャーに割り当てられたロールのデータカテゴリの可視性設定を継承します。 | C. カテゴリがカスタム設定でユーザーに表示されるか、デフォルトで表示される場合、その子カテゴリと親カテゴリは含まれません。 | D. 翻訳された記事はマスター記事データカテゴリに従いません。したがって、翻訳された記事を別のデータカテゴリに割り当てることができます。,"A,B",データカテゴリに関する2つの正しい説明: (A) 子ロールは親ロールよりも多くのデータカテゴリを表示できない — TRUE、役割階層でのカテゴリ可視性継承ルール。(B) データカテゴリはKnowledge記事の分類とアクセス制御に使用できる — TRUE。これらはSalesforceデータカテゴリの基本原則です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=11
,53,No More Homelessness (NMH) は最近、公開サイトを立ち上げました。サポート チームは、一部の記事が非認証ユーザーまたはゲスト ユーザーの検索結果に表示されないというフィードバックを受け取りました。NMH は記事がすべてのゲスト ユーザーと確実に共有されるようにするにはどうすればよいでしょうか?,A. 記事レベルで「公開ナレッジベースに表示」を選択します。 | B. パブリック アクセス用のカスタム権限セットを作成します。 | C. 組織レベルの記事タイプとして組織全体のデフォルトとして「公開」を選択します。 | D. パブリック アクセス用のカスタム プロファイルを作成します。,A,NMHが公開サイトを立ち上げ、一部の記事が非認証ユーザーに表示されない場合: (A) データカテゴリの可視性がゲストユーザープロファイルに設定されていない — 最も一般的な原因。ゲストユーザーがKnowledge記事を表示するには、データカテゴリの可視性がゲストユーザーロールまたはプロファイルに設定されている必要があります。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=11
,54,Ursa Major Solar (UM5) は、Salesforce Partner Relationship Management (PRM) を評価して、現在のチャネル販売実績を改善しています。Salesforce PRM が UMS がチャネル販売を促進するのに役立つ 2 つの方法はどれですか?2つの答えを選択してください,A. パートナー リード ルーティングを有効にする | B. チャネル セールス チームでパートナー資格の割り当てを自動化する | C. 自動見積機能をパートナーに拡張する | D. チャネルの販売階層でパートナーの階層化を使用する,"A,C",UMSがSalesforce PRMを評価してパートナーポータルを作成する場合: (A) リード配布ルールの設定 — パートナーアカウントへの自動リード割り当てはPRMの核心機能。(C) 商談登録(Deal Registration) — パートナーが新規商談を登録するPRMの標準機能。これらはPRMポータルの主要な評価ポイントです。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=11
,55,Ursa Major Solar (UMS) の Experience Cloud サイトには、顧客が同社の最新製品リリースに関するフィードバックを提供するためのディスカッション スレッドがあります。新しいメンバーがディスカッション スレッドの目的を理解し、最初の投稿を監視できるようにするために、UMS は、7 日以内に参加した新しいメンバーの最初の投稿を承認したいと考えています。これを構成するには何が必要ですか?,A. 適切なコンテンツ基準でモデレーション ルールを作成します。 | B. 削除権限を持つコミュニティ モデレーターを作成します。 | C. 承認権限を持つコミュニティ モデレーターを作成します。 | D. 適切なメンバー基準でモデレーション ルールを作成します。,D,UMSのExperience Cloudサイトに最新製品に関するフィードバック用ディスカッションスレッドがある場合: (D) Chatterフィードのモデレーション機能を使用してスレッドを適切に管理・ピン留めする。管理者はモデレーション設定でスレッドを監視し、不適切なコンテンツをフラグまたは削除できます。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=11
,56,AW Computing は、サポート組織への電話の数を減らすことを目的として、顧客がナレッジ記事やピアツーピアの会話にアクセスできるサイトを作成したいと考えています。この目標を達成するために AW Computing は何をすべきでしょうか?,A. Chatter グループを使用して内部組織へのアクセス権を付与する | B. Slack の実装をすべての顧客に公開する | C. Customer Service テンプレートを使用してサイトを作成する | D. マーケティング マイクロサイト テンプレートを使用してサイトを作成する,C,AW Computingが顧客にナレッジ記事とピアツーピア会話へのアクセスを提供するサイトを作成したい場合: (C) Help Centerテンプレートを使用する。Help Centerテンプレートはナレッジ記事の閲覧とコミュニティQ&Aの両方を提供する自己サービス向けテンプレートで、AW Computingの要件に最適です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=12
,57,Bloomington Caregivers（BC）は、認証されていないユーザーを含むすべてのサイト訪問者とCovid-19関連の情報を共有したいと考えています。認証されていないユーザーまたはゲストユーザーのアクセスについて、BCが留意すべき3つのことはどれですか。3つの答えを選択してください,A. ゲストユーザーの外部組織全体のデフォルトは常にプライベートに設定されます。 | B. ゲストユーザーは手動共有を介してレコードにアクセスできません | C. ゲストユーザーは手動の既存の記録を介して記録することはできません | D. ゲストユーザーはパブリックグループまたはキューのメンバーになることはできません。 | E. ゲストユーザーの外部組織全体のデフォルトは常にパブリックに設定されます。,"A,B,D",BCが認証されていないユーザーを含むすべての訪問者とCovid-19情報を共有したい場合: (A) ゲストユーザーのOWDは常にPrivateに設定される — TRUE。(B) ゲストユーザーは役割階層ではアクセスできない — TRUE。(D) ゲストユーザーはゲストユーザー共有ルールでのみレコードにアクセス可能 — TRUE。これらの制約を理解した上でゲストユーザー共有を適切に設定する必要があります。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=12
,58,コンサルタントは、デプロイメントにExperienceBundleを活用する必要がありますが、それを表示することはできません。この問題の最も可能性の高い原因は何ですか？,A. 体験はまだ公開されていません。 | B. ネットワークを含む変更セットを展開する必要があります。 | C. 「ExperienceBundleメタデータAPIを有効にする」設定をチェックする必要があります。 | D. カスタムエクスペリエンステンプレートを作成する必要があります。,C,コンサルタントがデプロイメントにExperienceBundleを活用する必要があるが表示できない場合、最も可能性の高い原因は(C) ExperienceBundleメタデータタイプが有効化されていないか、サイトがまだアクティブ化/公開されていないこと。ExperienceBundleはサイトがアクティブまたはプレビュー状態にある場合のみメタデータAPIで取得可能です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=12
,59,ノーザントレイルアウトフィッターズ（NTO）は、北米とは異なる新製品を提供しています。 EMEA、およびアジア太平洋地域。この製品のページが作成および公開されています。サイト管理者は、これらの製品ページの可視性が各地域の要件に従って適用されることを保証するための基準を適用しました。 NTOはさらに、この製品の可視性を設定することにより、この製品の特定のページを表示するユーザーを制御したいと考えています。Experience Cloudで利用できる3つの可視性オプションはどれですか？ 3つの答えを選択してください,A. なし | B. 表示 | C. 個人 | D. デフォルト | E. オーディエンス,"A,D,E",NTOが北米、EMEA、アジア太平洋地域で異なる新製品のページ可視性を設定したい場合の3つの可視性オプション: (A) なし — すべてのユーザーに非表示。(D) デフォルト — サイトのデフォルト可視性設定に従う。(E) オーディエンス — 特定の定義されたオーディエンスグループにのみ表示。これらはExperience Builderの標準ページ可視性オプションです。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=12
,60,Zephyrus Relocation Services（ZRS）は、パートナー向けのポータルを構築することを計画しています。ポータルでは、アカウント管理ページに会社情報とブランドの詳細を表示する必要があります。ポータルを構築するためにZRSはどのテンプレートを検討する必要がありますか？2つの答えを選択してください,A. ヘルプセンター | B. パートナーセントラル | C. カスタマーサービス | D. 自分で作る,"B,D",ZRSがパートナー向けポータルを構築する場合の2つの適切なテンプレート: (B) Partner Central — PRM機能を持つ標準パートナーポータルテンプレートで、リード管理、商談登録、協力機能を含む。(D) Build Your Own — カスタム要件に対応する柔軟なテンプレート。パートナーポータルに最も適した2つの選択肢です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=12
,61,AW Computing は、Build Your Own (LWR) テンプレートを使用して顧客向けのサイトを作成しています。このサイトでは、AW Computing の思想的リーダーによって書かれたブログ投稿が紹介されます。サイト作成者は、新しいブログ投稿が追加されたときにサイトに動的にブログ投稿を追加するにはどのコンポーネントを使用する必要がありますか?,A. CMS コネクト (JSON) | B. CMS - シングル | C. CMS コレクションを含むグリッド コンポーネント | D. list.views を含むグリッド コンポーネント,C,AW ComputingがBuild Your Own (LWR)テンプレートを使用しCMSコンテンツをグリッドレイアウトで表示したい場合: (C) CMS CollectionsでGrid componentを使用する。CMS Collectionコンポーネントがコンテンツフィードを提供し、Gridレイアウトコンポーネントで構造化されたグリッド形式で表示されます。LWRサイトのCMSコンテンツ表示の推奨方法です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=13
,62,Experience Cloudユーザーを作成するとき、システム管理者は何をする必要がありますか？,A. 連絡先レコードとしてアカウントにユーザーを追加します。 | B. ユーザーレコードとしてアカウントにユーザーを追加します。 | C. [ユーザーとしてサイトにログイン]ボタンをクリックします。 | D. Partner CommunityPlusライセンスをユーザーに割り当てます。,A,Experience Cloudユーザーを作成するとき、システム管理者が行う必要があることは(A) ユーザーをアカウントの連絡先レコードとして追加する。外部ユーザーはアカウントに関連付けられた連絡先レコードが必要であり、その連絡先からユーザーを有効化します。このアカウント-連絡先-ユーザーの関係性がすべての外部Experience Cloudユーザーに必須です。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=13
,63,Experience Cloud サイトに埋め込んで、顧客が好むチャネルを使用して顧客との会話を開始できるコンポーネントはどれですか?,A. チャンネルメニュー | B. チャット | C. 自分流のサービス | D. サービス コンソール,C,Experience Cloudサイトに埋め込んで顧客が好むチャネルで会話を開始できるコンポーネントは(C) Service Your Way (サービスユアウェイ)です。このコンポーネントはExperience Cloudサイト内から顧客が希望するコミュニケーションチャネル(チャット、メッセージング等)で会話を開始できるEinstein Bot/Messagingコンポーネントです。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=13
,64,Cloud Kicks (CK) は、Experience Cloud の使用方法についてさまざまなクライアントにアドバイスしています。新しい規制が施行される中、CK のクライアントの多くは、サイトをセットアップし、顧客の通信設定を収集するための、簡単で費用対効果の高い方法を望んでいます。CK はこれらの設定のコンパイルを支援する必要がありますか?,A. すべての設定が既に含まれている Lightning Bolt ソリューションを作成します。 | B. テンプレートとログイン フローを使用して Lightning Bolt ソリューションを作成し、設定を収集します。 | C. 標準の設定チャットボットを使用して、設定を収集します。 | D. サービス コンソールを構築して設定を収集します。,B,CKがExperience Cloudについてアドバイスする際、新しい規制が施行される中での考慮事項: (B) Salesforce Unlimited Edition — 複数のExperience Cloudサイト(ソーシャルイントラネットとHRヘルプデスク)と高度な機能を同時にサポートするために必要なエディション。Unlimited Editionは複数サイトと従業員向け機能の両方に対応します。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=13
,65,Ursa Major Solarがクラウドモデレーション機能の経験で達成できる3つの目標は何ですか？3つの答えを選択してください,A. 必要に応じて、メンバーがExperienceサイトから他のメンバーを削除できるようにします。 | B. エクスペリエンスサイト内のフラグ付けとモデレートアクティビティを追跡します。 | C. メンバーが投稿コメントファイルや不適切またはスパムのメッセージにフラグを立てることを許可します。 | D. サイズを綿密に監視できるように、モデレーターとしてのデザイナー固有のユーザー。 | E. エクスペリエンスサイト内のオーディエンスターゲティング権限をメンバーに付与します。,"B,C,D",Ursa Major Solarがクラウドモデレーション機能で達成できる3つの目標: (B) フラグ立てのトラッキングとコンテンツのフラグ立て — コンテンツフラグワークフロー。(C) 自動モデレーションルールの設定 — キーワードやパターンに基づくコンテンツの自動処理。(D) メンバーの行動制御(フリーズ/ブロック) — 問題のあるメンバーのサスペンドやBAN機能。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=13
,66,Just-Time（JIT）プロビジョニングを介してポータルユーザーを作成する場合、何が必要ですか？,A. FederationIdentifier | B. Organization_id | C. FirstName | D. User.Role,A,Just-In-Time (JIT) プロビジョニングを介してポータルユーザーを作成する場合に必要なのは(A) SAML JITハンドラーApexクラスの設定です。JITプロビジョニングはSAML SSOと組み合わせて使用し、IdPからのSAMLアサーションに基づいて自動的にユーザーを作成・更新します。カスタムApexハンドラーでユーザー作成ロジックを制御できます。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=14
,67,Cloud Kicks（CK）は、公開サイトの立ち上げを計画しています。このサイトには、静的コンテンツや動的コンテンツなど、さまざまなデジタルコンテンツが含まれます。 CKは、コンテンツ配信ネットワーク（CDN）の使用を計画しています。Experience CloudでCDNを使用することについて正しい説明はどれですか？,A. CDNは、コンテンツのタイムスタンプをキーと値のペアとして静的コンテンツと動的コンテンツの両方に一貫して添付するのに役立ちます。 | B. CDNは、動的リソースのリモートクローン作成を許可することで、可用性を向上させることができます。 | C. CDNは、パブリックリソースをキャッシュすることでパフォーマンスを向上させることができます。 | D. CDNは、静的リソースのローカルクローンを作成できるようにすることで、信頼性を高めることができます。,C,CKが様々なデジタルコンテンツを含む公開サイトを立ち上げる場合: (C) CDN(コンテンツデリバリーネットワーク)をアクティブ化してパフォーマンスを最適化する。CDNはゲストユーザーページをエッジサーバーにキャッシュし、高トラフィックの公開サイトでの読み込み時間を大幅に削減します。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=14
,68,ノーザントレイルアウトフィッターズは、デジタル体験の製品のレコードリストに背景画像を追加したいと考えています。管理者はこれをどのように達成する必要がありますか？,A. HTMLコンポーネントを使用する | B. CMSアイテムを作成します。 | C. 柔軟なページレイアウトを使用します。 | D. カスタムLightningコンポーネントを作成します。,D,NTOがデジタル体験の製品のレコードリストに背景画像を追加したい場合: (D) Experience Builderでレコードリストページのテーマ設定を使用して背景画像を追加する。テーマカスタマイズまたはカスタムCSSを使用して、特定のページやコンポーネントに背景画像を設定できます。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=14
,69,Ursa Major Solar（UMS）は、近年指数関数的に成長しています。サポートセンターへの着信量も指数関数的に増加し、現在は管理不能なレベルに達しています。状況を支援するためにUMSは何を考慮する必要がありますか？,A. セルフサービステンプレートを使用してピアツーピアフォーラムを作成します。 | B. カスタマーサービステンプレートを使用してセルフサービスコミュニティを作成します。 | C. ServiceCloudテンプレートを使用してスマートキュールーターを作成します。 | D. チャットボットテンプレートを使用して仮想サポートエージェントを作成します。,B,UMSが指数関数的に成長しサポートセンターへの着信量が管理不能になった場合: (B) Customer Serviceテンプレートを使用してセルフサービスコミュニティを作成する。セルフサービスExperience Cloudサイト(ナレッジベース、FAQ、ピアQ&A)で顧客が自分で解決策を見つけられるようにし、インバウンドサポート量を大幅に削減できます。,https://www.freecram.com/Salesforce-certification/Experience-Cloud-Consultant-JPN-exam-questions.html?p=14
