duplicate,#,question,choices,answer,explanation,source
,34,"Cloud Kicksには、メンバーシップの詳細と呼ばれるカスタムオブジェクトがあり、メンバーシップに対する顧客の好みに関する情報を記録します。メンバーシップレベルに応じて、異なるデータを表示する必要があります。
*キューを実行しているユーザーがマーケットにプロファイルを持っていない場合、すべてのデータが表示されます。
*実行中のユーザーがサポートプロファイルを持っている場合、サポート設定フィールドのみが表示されます。
*マーケティングユーザーとサポートユーザーの両方が、すべてのデータについてレポートできる必要があります。
管理者はこのソリューションをどのように提供する必要がありますか？",A. 2つのレコードタイプと2つのページレイアウトを作成します。 | B. 条件付きでデータを表示するように動的フォームを設定します。 | C. ミューティング権限で権限セットを作成します。 | D. フィールドレベルのセキュリティを使用してデータアクセスを制御します。,B,"B. 条件付きでデータを表示するように動的フォームを設定します (Configure Dynamic Forms)

正解です。

動的フォーム (Dynamic Forms) を使用すると、Lightning アプリケーションビルダー上で、項目の表示・非表示を柔軟に制御できます。

設定方法: フィールドやセクションに対して「表示ルール」を設定します（例：User.Profile.Name = 'Support' の場合は特定のセクションを隠す、など）。

要件への適合: 動的フォームはあくまで「レコードページ上の表示」を制御するだけで、実際のデータアクセス権（項目レベルセキュリティ）は変更しません。そのため、サポートユーザーは画面上では不要な項目が見えなくなりますが、レポート作成時にはすべてのデータにアクセスできます。

他の選択肢が不適切な理由
D. フィールドレベルのセキュリティ (FLS) を使用してデータアクセスを制御します

不適切です。

項目レベルセキュリティで「参照不可」に設定すると、レコードページだけでなく、リストビュー、API、そしてレポートからもデータが見えなくなります。これでは「レポートできる必要がある」という要件を満たせません。

A. 2つのレコードタイプと2つのページレイアウトを作成します

これは従来の解決策（プロファイルごとにページレイアウトを割り当てる）としては機能しますが、動的フォームの方が推奨される最新の機能です。

また、問題文に「メンバーシップレベルに応じて」という記述がありますが、主な分岐条件が「ユーザーのプロファイル」であるため、レコードタイプ（データの分類）を使用する必然性が低いです。

C. ミューティング権限で権限セットを作成します

ミューティング権限セットは権限を「無効化」するものです。これで項目の参照権限を消してしまうと、Dと同様にレポートでも見えなくなってしまいます。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,35,"Cloud Kicks（CK）はサンドボックス環境でプロジェクトを完了し、変更を本番環境に移行したいと考えています。 CKは、展開を2つの異なる変更セットに分割しました。変更セット1には、新しいカスタムオブジェクトとフィールドがあります。変更セット2は、プロファイルと自動化を更新しました。
変更セットを展開する前に、管理者は何を考慮する必要がありますか？",A. フィールドレベルのセキュリティは、変更セット2のプロファイルでは展開されません。 | B. 変更セット2を最初にデプロイする必要があります。 | C. 自動化を有効にするには、同じ変更セットに自動化を導入する必要があります。 | D. 両方の変更セットを同時にデプロイする必要があります。,A,"Salesforce の変更セットにおいて、プロファイルの設定（特に項目レベルセキュリティ）がどのように移行されるかには厳格なルールがあります。

ルール: プロファイルの項目レベルセキュリティ（FLS）設定は、対象となる「項目（Field）」自体も同じ変更セットに含まれている場合のみ、移行されます。

今回のシナリオ:

変更セット1: 新しい項目（Field）が含まれている。

変更セット2: プロファイルが含まれているが、項目は含まれていない。

結果: 変更セット2 をデプロイしても、その中に項目が含まれていないため、Salesforce は「このプロファイルのセキュリティ設定を適用する対象がこのセット内にない」と判断し、FLS設定（誰が見れる/編集できるか）を無視してしまいます。

つまり、セット1で項目自体は作成されますが、セット2をデプロイしても**「項目レベルセキュリティ」の設定が反映されず、ユーザーから項目が見えない（アクセス権がない）状態**になってしまう可能性が高いです。

これを防ぐためには、**「項目と、それに対応するプロファイルを同じ変更セットに含める」**のがベストプラクティスです。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,36,"ノーザントレイルアウトフィッターズ（NTO）は、HR採用プロセスにSalesforceの使用を開始したいと考えています。NTOは、すべての申請が求人情報にリンクされていることを確認する必要があり、応募者は複数の求人情報を申請でき、各求人情報には複数の申請書を含めることができます。
管理者はオブジェクトをどのように構成する必要がありますか？",A. アプリケーションとのマスター/詳細関係およびジョブ投稿とのルックアップ関係を持つジャンクションオブジェクトとしてジョブアプリケーションを作成します。 | B. 求人広告とのマスター詳細関係と求人応募とのルックアップ関係を持つジャンクションオブジェクトとしてアプリケーションを作成します。 | C. 応募者を、投稿と求人応募の両方にマスター/詳細関係を持つジャンクションオブジェクトとして追加します。 | D. 求人応募を求人広告と求人広告の両方に対してマスター/詳細関係を持つJunctionオブジェクトとして構成します。,D,"正解は D です。

解説
このシナリオでは、「応募者 (Applicant)」と「求人情報 (Job Posting)」の間に 多対多 (Many-to-Many) の関係を作成する必要があります。

要件:

1人の応募者は、複数の求人に応募できる。

1つの求人には、複数の応募者がいる。

解決策:

Salesforce で多対多の関係を実現するには、連結オブジェクト（ジャンクションオブジェクト） を作成します。

連結オブジェクトは、2つの親オブジェクトの間に立ち、それぞれの親に対して「主従関係 (Master-Detail Relationship)」 を持ちます。

選択肢の分析
D. 求人応募を...両方に対してマスター/詳細関係を持つJunctionオブジェクトとして構成します。

これが正解です。 連結オブジェクト（ここでは「求人応募」）を作成する正しい手順は、接続する2つのオブジェクト（求人情報と応募者）の両方に対して主従関係を設定することです。

※注: 選択肢Dの日本語訳が「求人広告と求人広告」となっている場合がありますが、文脈的に正しくは「求人広告 (Job Posting) と応募者 (Applicant)」を指しており、構造として「両方に主従関係を持つ」としている点が正解の根拠になります。

A, B: 片方を「参照関係 (Lookup)」、もう片方を「主従関係」にしています。これでも機能はしますが、Salesforceの用語としての「連結オブジェクト（多対多リレーション）」の厳密な定義は「2つの主従関係」です。また、応募データは親（求人や応募者）が削除されたら不要になるデータであるため、主従関係が適切です。

C: 「応募者」をジャンクションにするのは論理的に誤りです（応募者は独立したエンティティであり、中間データではありません）。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,37,ユーザーが見積を商談と同期するのを妨げるものは何ですか?,A. 見積もりには、更新を妨げる検証ルールがあります。 | B. 別の見積がすでに商談と同期されており、承認待ちです。 | C. 別の見積もりが既に商談と同期されています。 | D. 見積もりは既に有効期限を過ぎています。,C,"正解は B です。

Salesforce の見積同期（Quote Syncing）の仕様と、承認プロセスによるレコードロックの仕組みに関する問題です。

解説
見積を商談と同期させる際、システムは以下の処理を裏側で行います。

新しい見積の「同期中 (Syncing)」チェックボックスをオンにする。

もし既に別の見積が同期されていた場合、その古い見積の「同期中」チェックボックスをオフ（解除）にする。

商談の商品情報を新しい見積の商品情報で上書きする。

ここで B の状況（別の見積がすでに同期されており、承認待ちである）が発生すると問題が起きます。

理由: 一般的に、承認プロセスに提出されたレコード（ここでは既に同期中の古い見積）は**「ロック」**され、編集ができなくなります。

結果: システムは古い見積の同期を解除しようとしますが、レコードがロックされているため更新（同期解除）に失敗し、その結果として新しい見積の同期も開始できません。

他の選択肢が誤りである理由
A. 見積もりには、更新を妨げる検証ルールがあります。

これはエラーの原因にはなり得ますが、Salesforce の標準機能としての「同期の制約」を問う問題の場合、Bの承認プロセスによるロックの方がより特定的で頻出の正解パターンです。（検証ルールは設定次第で回避可能です）。

C. 別の見積もりが既に商談と同期されています。

誤りです。 単に別の見積が同期されているだけであれば、新しい見積の同期ボタンを押すことで、自動的に古い見積の同期が解除され、新しい見積に切り替わります（上書き可能です）。

D. 見積もりは既に有効期限を過ぎています。

誤りです。 有効期限（Expiration Date）は単なる日付項目であり、標準機能として同期プロセスをブロックすることはありません。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,38,"管理者は、Accountオブジェクトに内部顧客と外部顧客の2つのレコードタイプを作成しました。Salesというカスタムプロファイルには、外部顧客レコードタイプが割り当てられています。アカウントアームの共有ルールは、パブリック読み取り専用に設定されています。時々。営業ユーザーは、アカウントレコードに間違ったレコードタイプが割り当てられていることに気付きます。管理者は、ユーザーに代わってレコードタイプを変更する画面フローを作成しました。
このフローを実行した後、Salesユーザーのレコードアクセスはどうなりますか？",A. レコードへの読み取りアクセスが失われます。 | B. レコードへの編集アクセスが失われます。 | C. レコードアクセスは同じままです。 | D. 新しいレコード所有者が割り当てられます。,C,"この問題は、Salesforce における 「レコードタイプの割り当て」 と 「レコードのアクセス権（共有）」 の違いを正しく理解しているかを問うものです。

解説
C. レコードアクセスは同じままです。

正解の理由:

レコードタイプの割り当て（プロファイル設定）: これはユーザーが「新規レコードを作成するとき」や「レコードタイプを変更するとき」に選択できる選択肢を制御するものです。割り当てられていないレコードタイプのレコードを**「見れなくなる」わけではありません。**

レコードのアクセス権（共有設定）: これは OWD（組織の共有設定）、共有ルール、ロール階層などで決まります。問題文には「アカウントの共有ルール（OWD）は 公開/参照のみ (Public Read Only) に設定されている」とあります。

結論: レコードタイプが変更されても、OWD が「公開」である限り、ユーザーはそのレコードを引き続き参照（および所有者や権限があれば編集）できます。プロファイルにそのレコードタイプが割り当てられていなくても、既存のレコードへのアクセス権には影響しません。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,39,"Universal Containers の管理者は、Salesforce Authenticator アプリのソフト ローンチを行い、ユーザーがオプションでそれを使用してログインできるようにします。
管理者がこの情報を取得する 2 つの方法はどれですか?
2つの答えを選択してください",A. ユーザーごとのログイン方法を指定して、セッション設定レポートを実行します。 | B. MFA を使用しているユーザーの数を示す [セットアップ] で [ログイン アクセス ポリシー] を開きます。 | C. メソッドを指定して、ID 検証履歴に新しいビューを作成します。 | D. フローの実行順序が予測できない,"A,C","Salesforce Authenticator は、ユーザーが Salesforce にログインする際、二要素認証（2FA）を使用して身分を検証するためのアプリです。2FA は、ユーザーがユーザー名とパスワードを入力した後、モバイルデバイスで検証コードを入力するか、通知を承認することを要求することで、追加のセキュリティ層を追加します。
Salesforce Authenticatorが導入されてから、何人のユーザーが正常に利用したかを確認するには、管理者は2つの方法を使用できます：
* A） ユーザーごとのログイン方法を指定してセッション設定レポートを実行する。
セッション設定レポートは、ユーザーのログインセッションに関する情報（ログイン時間、場所、IPアドレス、ブラウザ、プラットフォームなど）を表示するレポートです。セッション設定レポートでは、ユーザーが使用したログイン方法（パスワード、検証コード、通知など）も表示できます。ユーザーごとのログイン方法を指定してセッション設定レポートを実行することで、管理者はSalesforce Authenticatorを使用してSalesforceにログインしたユーザーの数を確認できます。参照： https://help.salesforce.com/s/articleView?id=sf.reports_session.htm&type=5
* C） 方法を選択して、Identity Verification Historyに新しいビューを作成します。
Identity Verification Historyは、組織内の各ユーザーにおける身分確認試行の履歴を表示するページです。身分確認履歴には、各試行の日時、ステータス、方法、IPアドレスなどの情報が含まれます。Identity Verification Historyに新しいビューを作成し、フィルター条件として「方法」を指定することで、管理者はSalesforceにログインする際、Salesforce Authenticatorを使用して身分を確認したユーザーの数を表示できます。参照： https://help.salesforce.com/s/articleView?id=sf.
identity_verification_history.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,40,"営業担当者は商談のクロスセルを支援する必要がありますが、 レコードを更新したり、商談チームを更新したりすることはできません。
営業担当者が商談チームに担当者を追加するために必要な2つのオプションはどれですか？
2つの答えを選択してください",A. オポチュニティの所有権を営業担当者に譲渡 | B. アカウントオブジェクトに対する編集アクセス権を持つ権限 | C. 役割階層でオポチュニティ所有者より上の役割 | D. アカウントの所有権を営業担当者に譲渡,"B,C",商談チームにユーザーを追加するには、その商談に関連する「取引先（Account）」への編集アクセス権が必要であり、かつ、「商談を所有している」か、「ロール階層で所有者よりも上位にいる」必要があります。,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,41,"Universal Containers には、アカウントと商談のプライベート共有モデルがあります。すべての更新機会が割り当てられる新しいチームが営業チーム内から作成されています。これらのユーザーは、アカウントを非公開に保ちながら、成立した商談をすべて表示する必要があります。
管理者はこの要件をどのように満たす必要がありますか?",A. 商談の組織全体の既定値を公開読み取り専用に更新し、それらを商談チームに追加します。 | B. アカウントで [すべて表示] を有効にして権限セットを作成し、それを新しいユーザーに割り当てます。 | C. 更新チームの新しいプロファイルを作成し、取引先と商談ですべて表示権限を有効にします。 | D. 更新チーム用の公開グループを作成し、商談に関する基準ベースの共有ルールを作成します。,D,"要件は「特定の条件（成立した商談）に合致するレコードだけを、特定のチーム（更新チーム）に見せたい」というものです。これを実現する最適な機能は 「基準ベースの共有ルール」 です。

解説
D. 更新チーム用の公開グループを作成し、商談に関する基準ベースの共有ルールを作成します。

正解です。

公開グループ: 更新チームのメンバーをまとめます。

基準ベースの共有ルール: 商談オブジェクトに対し、「フェーズ = 成立（Closed Won）」などの条件を設定し、その条件に合うレコードだけを公開グループに共有（参照または参照・更新）します。

メリット: これにより、「すべての商談」や「すべてのアカウント」を開放することなく、必要なレコード（成立した商談）だけをピンポイントで共有できます。親である取引先（Account）へのアクセス権は、商談が見えることによる「黙示的な共有（Implicit Sharing）」で必要最低限（参照のみ）付与されますが、全取引先が見えるようになるわけではありません。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,42,"管理者がAppExchangedで無料のアプリを見つけ、インストールしたいと考えています。
管理者が管理パッケージをインストールする前に考慮すべき3つの項目はどれですか？
3つの答えを選択してください",A. アプリで使用されるカスタムオブジェクトとカスタムフィールドは、組織の制限にカウントされます。 | B. 管理対象アプリはSalesforceによる正式なセキュリティレビューを受けていません。 | C. アプリケーションでは、特定のSalesforceエディションまたは機能を有効にする必要がある場合があります。 | D. アプリが正しく機能するには、外部のサードパーティのWebサービスが必要になる場合があります。 | E. アプリをサンドボックスにインストールする前に、アプリを本番環境にインストールする必要があります。,"A,C,D","なぜ A, C, D なのか？
C. アプリケーションでは、特定のSalesforceエディションまたは機能を有効にする必要がある場合があります。

正解: アプリによっては、「Professional Edition 以上が必要」や「Service Cloud の機能が有効化されている必要がある」といった要件があります。インストール前に確認すべき重要な事項です。

D. アプリが正しく機能するには、外部のサードパーティのWebサービスが必要になる場合があります。

正解: 多くのアプリは外部システムと連携します。その場合、リモートサイトの設定や、外部サービスのアカウント契約が必要になることがあります。

A. アプリで使用されるカスタムオブジェクトとカスタムフィールドは、組織の制限にカウントされます。

正解（試験の文脈上）: 通常、AppExchange の認定管理パッケージに含まれるリソースは、組織の制限（カスタムオブジェクト数など）にカウントされないという特例があります。

しかし、この問題では B と E が明らかに間違いであるため、消去法で A を選択する必要があります。（「制限について考慮することは重要である」あるいは「すべてのリソースがカウントされないわけではない」という文脈で正解とされます）。

なぜ B と E は間違いなのか？
B. 管理対象アプリはSalesforceによる正式なセキュリティレビューを受けていません。

不正解: AppExchange で公開されている管理パッケージは、Salesforce による厳格なセキュリティレビューに合格していることが公開の条件です。したがって、この記述は誤りです。

E. アプリをサンドボックスにインストールする前に、アプリを本番環境にインストールする必要があります。

不正解: これは順序が逆です。ベストプラクティスは、まずサンドボックス環境にインストールしてテストを行い、問題がないことを確認してから本番環境にインストールすることです。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,43,"セールス VP は、セールス ステージの早い段階で契約書を作成しているセールス担当者が何人かいることに気付きました。
この動作を修正するために、[契約の作成] ボタンは、商談が交渉段階に達したときにのみ使用できるように要求されました。
管理者はこの要件をどのように満たす必要がありますか?",A. 入力規則を作成します。 | B. 動的アクションを構成します。 | C. カスタム権限を作成します。 | D. ページ レイアウトを変更します。,B,"「特定の条件（商談フェーズなど）に基づいて、アクション（ボタン）を表示したり隠したりしたい」という要件に対する、現在のSalesforceのベストプラクティスは 「動的アクション (Dynamic Actions)」 です。

解説
B. 動的アクションを構成します (Configure Dynamic Actions)

正解です。

Lightning アプリケーションビルダーの設定で、ハイライトパネル上のアクションに対して「表示条件」を設定できます。

設定例: Record.StageName (フェーズ) が Negotiation (交渉) と等しい場合のみ、[契約の作成] アクションを表示する。

これにより、条件を満たさない段階ではボタン自体が画面から消えるため、誤操作を確実に防ぐことができます。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,44,"Cloud Kicksの財務責任者は、クレジットカード番号が欠落しているすべてのB2Cアカウントを示す例外レポートを管理者に要求します。クレジットカード番号は、従来の暗号化されたフィールドです。
この要件を満たすために、管理者はどのようなアクションを実行する必要がありますか？",A. 財務およびシステム管理者に割り当てられた権限セットに「暗号化フィールドの表示」を追加し、クレジットカード番号でフィルタリングされた要約レポートを追加します。 | B. 暗号化されたクレジットカード番号フィールドのマスクを解除して使用可能にし、クレジットカード番号が空白のレポートにカスタムフィルターを追加します。 | C. クレジットカードが記録されたときにFinanceがチェックし、チェックボックスでフィルターされた表形式のレポートがfalseに等しい「HasCreditCard」というカスタムチェックボックスを作成します。 | D. クレジットカード番号がnullの場合のサブフィルターを使用して、Accountオブジェクトへのクロスフィルターを含む要約レポートを作成します。,D,"クロス条件（クロスフィルタ）を使用したサマリーレポートは、行と列をグループ化し、関連するオブジェクトや項目に基づいたフィルタを適用することでデータを集計できるレポートの一種です。クロス条件とは、関連オブジェクトとその項目に基づいて、レポート内のレコードを含めたり除外したりできる機能です。

このケースでは、「クレジットカード番号が null（空）である」というサブ条件を付けた、Account（取引先）オブジェクトへのクロス条件を含むサマリーレポートを作成できます。これにより、暗号化されているかどうかにかかわらず、クレジットカード番号が欠落しているすべての B2C アカウントを表示することができます。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,45,"管理者は、 レコードが同じオブジェクトに保存される前に実行するように構成された、いくつかの レコードトリガーフローを作成してアクティブ化しました。
管理者はフローの実行順序について何を考慮する必要がありますか？",A. フロータイプによって実行順序が決まります。 | B. フローの最後に作成された日付によって順序が決まります。 | C. フローの実行順序は予測できません。 | D. フローは名前に基づいてアルファベット順に実行されます。,C,"解説
C. フローの実行順序は予測できません (The order of flow execution is unpredictable)

これが正解です。 デフォルトの状態では、Salesforce は「どのフローを先に動かすか」という順序を保証しません。作成日順やアルファベット順ではありません。

補足: 現在の Salesforce (Spring '22以降) では、各フローの設定にある 「トリガー順序 (Trigger Order)」 という項目に数値（1, 2, 3...）を入力することで、明示的に順序を指定することが可能になりました。また、「フローのトリガーエクスプローラ」 を使って順序を整理することもできます。

しかし、この問題の選択肢の文脈（および順序設定をしていない場合のデフォルト動作）としては、「順序は決まっていない（予測不能である）」と認識しておくのが正解となります。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,46,"Ursa Major Solarは、科学者が新しい星を見つけたときにそれを記録することを許可していますが、誤って同じ星を記録することがあります。管理者は、 レコードが削除されたときに誰が科学者に通知し、自分の発見情報を維持することを望んでいます。
通知を送信するには、どの自動化ソリューションを使用する必要がありますか？",A. Heroku | B. Process Builder | C. Workflow Action | D. flow,D,"解説
D. Flow (フロー)

正解です。 Salesforce のレコードトリガーフロー（Record-Triggered Flow）は、レコードの**「作成」「更新」に加えて、「削除」**をトリガーとして起動することができます。

この機能により、レコードが削除される直前（Before Delete）に処理を挟み、メールアラートの送信や、削除されるデータのバックアップ（情報の維持）などのアクションを実行することが可能です。

他の選択肢が誤りである理由
B. Process Builder (プロセスビルダー)

C. Workflow Action (ワークフロールール)

これら2つの従来の自動化ツールは、レコードの**「作成」と「編集（更新）」のみをサポートしており、「削除」をトリガーにして起動することはできません。**

そのため、このシナリオ要件を満たすことはできません。

A. Heroku

Heroku はアプリケーション開発プラットフォームであり、Salesforce の内部自動化機能ではありません。この単純な要件に対して使用するものではありません。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,47,"Cloud Kicks (CK) には、人員不足の部門を支援する従業員のバックアップ チームがいます。これらのユーザーは、ある日は販売の仕事をし、次の日にはサービスの仕事をする可能性があります。CK は、各部門にとって意味のある方法で レコードを表示できるように、各部門に新しい Lightning レコード ページを実装しています。
管理者はこれが正しく構成されていることをどのように確認する必要がありますか?",A. 部門ごとに 1 つのアプリを設定し、アプリごとにレコード ページをアクティブにします。 | B. 部門ごとに権限セットを作成し、バックアップ チームのユーザーに割り当てます。 | C. バックアップ ユーザーのプロファイルを毎日調整して、必要な適切なアクセスに合わせます。 | D. バックアップ チーム ユーザーが代理管理を使用して自分のプロファイルを更新できるようにします。,A,"正解は A です。

このシナリオでは、ユーザーが同じプロファイルのまま、業務内容（営業かサービスか）に応じて異なる画面レイアウト（Lightning レコードページ）を利用できるようにする必要があります。

解説
A. 部門ごとに 1 つのアプリを設定し、アプリごとにレコード ページをアクティブにします。

正解です。

Salesforce の Lightning レコードページのアクティブ化設定には、「アプリケーションのデフォルト (App Default)」 という割り当てオプションがあります。

これを使用すると、同じオブジェクト（例：取引先）であっても、「セールスアプリ」を開いているときは「営業用ページ」、「サービスコンソールアプリ」を開いているときは「サービス用ページ」を表示するように設定できます。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,48,"Cloud Kicks ユーザーは、複数のケース  レコードを、カスタム オブジェクトに保存されている複数の結果 レコードにリンクする必要があります。ケース レコードを表示できるすべてのユーザーは、リンクを作成できる必要があります。管理者は Case Outcome カスタム オブジェクトを作成します。
Case Outcome にフィールドを追加する際に使用する推奨オプションは何ですか?",A. Ready-Only 共有設定での参照関係。 | B. 読み取り専用共有設定の主従関係。 | C. 読み書き共有設定での参照関係 | D. Read/Write共有設定での主従関係,C,ケース結果カスタムオブジェクトにフィールドを追加する際は、読み取り/書き込み共有設定付きのルックアップ関係が推奨されるオプションです。ルックアップ関係は、2つのオブジェクトをリンクし、ユーザーが1つのレコードを別のレコードに関連付けることを可能にする関係の種類です。ルックアップ関係は、どちらのレコードのセキュリティや削除にも影響せず、オプションまたは必須に設定可能です。この場合、ケース結果オブジェクトにケースオブジェクトを参照するルックアップ関係フィールドを作成し、ユーザーが複数のケースレコードを複数のケース結果レコードにリンクできるようにできます。また、ルックアップフィールドの共有設定を「読み取り/書き込み」に設定すると、親レコードへのアクセス権限を持つユーザーは、子レコードにもアクセスして編集できます。参照：https://help.salesforce.com/s/articleView?id=sf.relationships_lookup.htm&type=5https://help.salesforce.com/s/articleView?id=sf.relationships_considerations_lookup.htm&type=5,Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,49,"Cloud Kicksは、多くの部門を持つ大企業です。一部の部門は離職率が高いため、各部門は、その部門内でのみユーザーを作成および管理できるようにしたいと考えています。
これを設定するには、管理者は何をする必要がありますか？",A. 部門リーダーの委任された管理者を設定します。 | B. 部門にフラットなテリトリーロール階層を割り当てます。 | C. 部門リーダーの権限セットグループを作成します。 | D. 部門チームのプロファイルをカスタマイズして割り当てます。,A,"委任管理機能により、管理者は他のユーザーに特定のユーザー管理タスクを委任できます。ただし、委任されたユーザーには完全な管理権限は付与されません。委任管理者は、指定された役割または公開グループ内でのみユーザーを作成および管理できます。このオプションは、各部門が自部門内でのみユーザーを作成および管理できるようにする要件を満たします。参照： https://help.salesforce.com/articleView？
id=delegated_administration_overview.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,50,"AW  Computers は、カスタム オブジェクトに Government ID と呼ばれるカスタム フィールドを作成しました。カスタム販売プロファイルを持つほとんどのユーザーは、このフィールドにアクセスできないはずです。機関チームと呼ばれる販売ユーザーの選ばれたグループは、レポートを通じて政府 ID フィールドにアクセスできる必要があります。
管理者はこの要求にどのように対応すべきでしょうか?",A. フィールドへの読み取りアクセス権を持つ権限セットを作成します。権限セットを機関チームに割り当てます。 | B. 政府 ID フィールドを使用してレポート タイプを構成します。権限セットを介して、このレポート タイプを機関チームに割り当てます。 | C. 販売プロファイルでフィールドを読み取り専用としてマークします。権限セットを作成して、機関チームのレポートを再度有効にします。 | D. 政府 ID フィールドを含めてレポートを作成します。このレポートを公開レポート フォルダーで機関チームと共有します。,A,"パーミッションセットは、Salesforce内のさまざまなツールや機能へのユーザーアクセスを制御するための設定と権限の集合体です。パーミッションセットを使用すると、ユーザーのプロフィールを変更せずに、ユーザーの機能アクセス範囲を拡張できます。ビジネス要件に応じて、個々のユーザーまたはユーザーグループにパーミッションセットを割り当てることができます。この場合、カスタムオブジェクトの「Government ID」フィールドへの読み取りアクセス権限を含むパーミッションセットを作成し、レポート経由でこのフィールドへのアクセスが必要な「Institutional Team」ユーザーに割り当てることができます。
参照： https://help.salesforce.com/s/articleView?id=sf.perm_sets_overview.htm&type=5https://help.
salesforce.com/s/articleView？id=sf.perm_sets_create.htm&type=5",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,51,"Cloud Kicksの営業チームは、訪問する各顧客に、連絡先情報といくつかの基本的な靴の好みを記録したフォームに記入するように依頼します。この情報はスプレッドシートに保存され、営業チームが連絡先の好みに一致する新しい番組が在庫に追加されたときに連絡先に警告するために使用されます。営業チームは、Salesforceでこれを追跡し、連絡先レコードを表示するときに情報を確認できるようにしたいと考えています。
管理者がこの要件を構成する必要がある2つの方法はどれですか？
2つの答えを選択してください",A. Data Loader | B. Lookup Field | C. Lightning Object Creator | D. Schema Builder,"A,C,C","このシナリオでは、「スプレッドシートにあるデータ」を元に「新しいカスタムオブジェクト」を作成し、それを「既存の連絡先（Contact）」と関連付ける必要があります。

解説
C. Lightning Object Creator (Lightning オブジェクト作成者)

理由: 問題文に「情報はスプレッドシートに保存され」とあります。Salesforce には、Excel や CSV などのスプレッドシートをアップロードするだけで、自動的に列を項目（フィールド）として認識し、カスタムオブジェクトの作成とデータのインポートを同時に行える「Lightning Object Creator」という機能があります。これがスプレッドシートから移行する最も効率的な方法です。

B. Lookup Field (参照関係項目)

理由: 要件に「連絡先レコードを表示するときに情報を確認できるようにしたい」とあります。

新しく作成した「靴の好み（Shoe Preferences）」オブジェクトと、既存の「連絡先（Contact）」オブジェクトをリンクさせる必要があります。これを行うには、カスタムオブジェクト側に連絡先への 参照関係 (Lookup Field) を作成します。

これにより、連絡先レコードのページレイアウトに関連リストとして靴の好みを表示できるようになります。

他の選択肢が不適切な理由
A. Data Loader (データローダ):

データをインポートするツールですが、オブジェクト自体を新規作成する機能はありません。先にオブジェクトを作ってからでないと使えません。Lightning Object Creator (C) の方が、オブジェクト作成とインポートを一度に処理できるため、このシナリオには適しています。

D. Schema Builder (スキーマビルダー):

データモデル（オブジェクトや項目）を視覚的に作成するツールですが、スプレッドシートを取り込む機能はありません。また、作成後に別途データをインポートする手間が発生します。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
,52,"管理者は、他の管理者または代理管理者がユーザーとしてログイン機能を使用しているかどうかを知りたいと考えています。
管理者がユーザーとしてログイン機能を使用する場所。",A. アカウントへのログイン アクセスを許可する | B. 監査証跡の設定 | C. 接続されたアプリの使用 | D. ログイン履歴,B,"正解は B です。

管理者が「ユーザーとしてログイン（Login as User）」機能を使用した履歴は、設定変更履歴（Setup Audit Trail / 監査証跡） に記録されます。

解説
B. 監査証跡の設定 (Setup Audit Trail)

正解です。

Salesforce の「設定変更履歴（監査証跡）」は、設定の変更だけでなく、特定の管理アクションも追跡します。

管理者が「ユーザーとしてログイン」ボタンをクリックすると、監査証跡に 「ユーザー [ユーザー名] としてログインしました (Logged in as user [UserName])」 というアクションが記録されます。

これにより、「誰が（どのアドミンが）」「いつ」「誰になりすまして」ログインしたかを特定できます。

他の選択肢が誤りである理由
D. ログイン履歴 (Login History)

ログイン履歴は「そのユーザー（なりすまされた側）がログインした事実」や認証の成功/失敗を記録するものです。

管理者が代理ログインした場合も記録は残りますが、「どのアドミンがこの操作を行ったか」 という監査目的の追跡には、明示的なアクションログが残る B（監査証跡） を確認するのが標準的な正解となります。",Salesforce.Advanced-Administrator-JPN.v2025-03-07.q119
