duplicate,#,question,choices,answer,explanation,source
,47,Universal Containers (UC) はカスタム REST Web サービスを作成しました。この Web サービスは、外部エンドポイントから注文および注文品目のデータを受信し、データベースに挿入する前にビジネス ロジックと検証を実行します。UC では 1 日あたり 10 万件以上の注文を受け取ることが予想されており、各注文には最大で10行のアイテム。各受信リクエストには 1 つの注文とそれに対応する品目のみが含まれます。ビジネスのピーク時にユーザーがプラットフォームの速度低下に直面しないようにするために、アーキテクトはどの 2 つのテスト タイプを推奨する必要がありますか? 2 つの答えを選択してください,A. 負荷テスト | B. パフォーマンス テスト | C. ストレス テスト | D. 単体テスト,"B,C",1日10万件以上の注文を処理するWebサービスで、ユーザーへの速度低下を防ぐためのテストタイプはパフォーマンステストとストレステストです。負荷テストも関連しますが、ピーク時の限界値テストにはストレステストが重要です。,https://www.freecram.com/Salesforce-certification/Development-Lifecycle-and-Deployment-Architect-JPN-exam-questions.html?p=10
,48,Universal Containers では、開発者は、コード レビューのために共通のサンドボックスにデプロイする前に、開発者ごとに 1 つのサンドボックスでコードを開発およびテストする必要があります。この環境ではどの導入戦略を使用する必要がありますか?,A. 開発者のサンドボックスを更新し、変更を開発し、開発者のサンドボックスを更新し、共通のサンドボックスにデプロイし、変更をテストします。 | B. 開発者のサンドボックスの更新、変更の開発、共通サンドボックスの更新、共通サンドボックスへのデプロイ、変更のテスト | C. 共通サンドボックスの更新、変更の開発、開発者とボックスの更新、共通サンドボックスへのデプロイ、変更のテスト | D. 開発者のサンドボックスの更新、変更の開発、変更のテスト、開発者のサンドボックスの更新、共通サンドボックスへのデプロイ,B,開発者ごとのサンドボックスで開発・テスト後に共通サンドボックスにデプロイする戦略では、開発者サンドボックス更新→変更開発→共通サンドボックス更新→共通サンドボックスへデプロイ→テストという順序が正しいです。,https://www.freecram.com/Salesforce-certification/Development-Lifecycle-and-Deployment-Architect-JPN-exam-questions.html?p=10
,49,InArchitect は、メタデータ API 経由でデプロイできない機能に依存するプロジェクトに取り組んでいます。これらのコンポーネントを確実に正常に展開するためのベスト プラクティスは何ですか?,A. メタデータ API のデプロイ All Components 呼び出しを利用します。 | B. 必要な設定を有効にする変更セットを生成してデプロイします | C. 必要な設定を有効にする管理パッケージを生成してインストールします。 | D. 自動的にデプロイできないコンポーネントのデプロイ手順を文書化します。,D,メタデータAPIでデプロイできないコンポーネントに依存するプロジェクトのベストプラクティスは、自動的にデプロイできないコンポーネントのデプロイ手順を文書化することです。,https://www.freecram.com/Salesforce-certification/Development-Lifecycle-and-Deployment-Architect-JPN-exam-questions.html?p=10
,50,Universal Containers は、Planetary storage を買収したばかりです。両社は販売活動の管理に salesforce.com を使用しています。両社には多くの共通の顧客がおり、同社は 2 つの販売組織を統合する予定ですが、元の 2 社の製品と販売プロセスは引き続き異なり、明確なものとなります。2 つの Salesforce.com 組織を 1 つの組織に統合する際に、企業はどのような要素を考慮する必要がありますか?,A. 標準化と重複排除を使用して、顧客データを変更とマージできます。 | B. 両方の製品ラインを販売する営業担当者は、製品ラインごとに 1 回ずつ、計 2 回のログインが必要になります。 | C. 標準オブジェクトのビジネス プロセスは変更せずにマージ可能 | D. 標準オブジェクトが使用されるため、トランザクション販売データを変更せずに結合できます。,A,2つのSalesforce組織を統合する際の考慮事項として、標準化と重複排除を使って顧客データをマージ・変更できることが重要な要素です。,https://www.freecram.com/Salesforce-certification/Development-Lifecycle-and-Deployment-Architect-JPN-exam-questions.html?p=10
,51,Universal Containers (UC) は、Salesforce Connect を使用してオンプレミスの請求システムと統合しています。データはサンドボックスの外部オブジェクトを使用して設定されています。UC はメタデータ API を使用して外部オブジェクトを本番環境にデプロイしたいと考えています。外部オブジェクトのデプロイに関連する有効な2つのメタデータタイプはどれですか？（2つ選択）,A. 変更セットでは、外部オブジェクトは外部オブジェクトコンポーネントに含まれます。 | B. メタデータ API では、カスタムオブジェクトメタデータタイプが外部オブジェクトを表します。 | C. メタデータ API では、外部オブジェクトメタデータタイプが外部オブジェクトを表します。 | D. 変更セットでは、外部オブジェクトはカスタムオブジェクトコンポーネントに含まれます。,"B,D",外部オブジェクトのメタデータAPIデプロイでは、メタデータAPIはカスタムオブジェクトメタデータタイプで外部オブジェクトを表し、変更セットではカスタムオブジェクトコンポーネントに含まれます。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=11
,52,"Universal Containers は、SalesforceとオンプレミスERPシステム間の統合をテストしています。テストチームは、統合パフォーマンスのベンチマークのために各オブジェクトに最大10,000件のレコードを持つサンドボックスを要請しました。アーキテクトが推奨する最速のアプローチはどれですか？",A. 統合のテストに必要なすべてのオブジェクトを含むサンドボックステンプレートを使用して部分コピーサンドボックスを立ち上げる。 | B. Developer Pro サンドボックスを立ち上げ、メタデータを移行し、Data Loader を使用してデータをロードする。 | C. 開発サンドボックスを立ち上げ、メタデータを移行し、Data Loader を使用してデータをロードする。 | D. 統合のテストに必要なすべてのオブジェクトを含むフルコピーサンドボックスを立ち上げる。,A,"各オブジェクトに最大10,000件のレコードが必要なサンドボックスを最速で用意するには、必要なオブジェクトを含むテンプレートを使った部分コピーサンドボックスが最速の方法です。",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=11
,53,Universal Containers は、いくつかの Aura コンポーネントを含む顧客向けLightningコミュニティの構築を開始しました。開発チームリードが Salesforce アーキテクトに Lightning コンポーネントのテストに関する質問をしました。アーキテクトが開発チームリードに伝えられる2つの知識ポイントはどれですか？（2つ選択）,A. $T テストヘルパーオブジェクトを使用して Lightning コンポーネントのインスタンスを作成でき、Promiseが有効です。 | B. テストは lightning.force.com/c/jasminetests.app URL で表示できます。 | C. Aura コンポーネントのJavaScript部分はJestフレームワークでテストでき、ApexコントローラーはテストクラスでテストできAura。 | D. Lightning テストサービスの AppExchange パッケージをインストールして Aura コンポーネントのテストを有効にする。,"A,C",Aura/Lightningコンポーネントのテストについて、$TテストヘルパーオブジェクトでLightningコンポーネントのインスタンスを作成でき（LTS）、JavaScriptはJestフレームワークでテストできApexコントローラはテストクラスでテストできます。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=11
,54,Universal Containers (UC) は Salesforce を実装しており、カスタムコードがすべての悪条件についてユニットテストされることを望んでいます。テストクラスを実装する際にアーキテクトが推奨すべき2つのベストプラクティスはどれですか？（2つ選択）,A. テストクラスはカスタム設定データを作成すべきでない。 | B. テストクラスは環境内の既存データを使用する必要がある。 | C. さまざまなプロファイルでテストクラスを実行する。 | D. テストデータには肯定的なデータと否定的なデータの両方が必要です。,"C,D",テストクラスのベストプラクティスとして、さまざまなプロファイルでテストを実行することと、テストデータに肯定的データと否定的データの両方を含めることが推奨されます。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=11
,55,Universal Containers (UC) はフィールドから複数の新機能リクエストに関するフィードバックを受け取りました。UC はこれらのリクエストに素早くフィードバックを得て優先順位を付ける方法を探しています。アーキテクトが推奨すべき2つのオプションはどれですか？（2つ選択）,A. センター・オブ・エクセレンスミーティングで機能リクエストを提示する。 | B. 要請されている新機能に関するデザイン標準を作成する。 | C. 年末に正式レビューのためにITにリクエストを送る。 | D. 品質チェックを得るためにテストマネージャーに機能リクエストを持ち込む。 | E. プロジェクト管理ツールにバックログまたは優先リストを作成する。,"A,E",新機能リクエストへの素早いフィードバックと優先順位付けには、COEミーティングでの提示とプロジェクト管理ツールでのバックログ/優先リスト作成が効果的です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=11
,56,Universal Containers は、現在のProfessional Edition組織で高度な見積もりを可能にする新しいアプリケーションをインストールしようとしています。組織はオブジェクトとタブの制限に近いです。アーキテクトが推奨すべき2つのソリューションはどれですか？（2つ選択）,A. アンマネージドパッケージを作成してインストールする | B. Enterprise Edition 組織にアップグレードする | C. Aloha 認定アプリをインストールする | D. 組織の制限を増やすためにユーザーライセンスを追加購入する,"B,D",Professional Edition組織でオブジェクト・タブ制限に近い場合の解決策は、Enterprise Editionへのアップグレードと、ユーザーライセンスの追加購入による制限増加です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=12
,57,Universal Containers は、Salesforce の地域別本番インスタンスを維持するグローバル組織です。ある地域が輸送コンテナーを追跡する新しいアプリケーションを作成しました。CIOは、このアプリケーションをすべての Salesforce インスタンスでグローバルに使用し、地域の管理者がローカルに保守・変更できることを要請しました。この要請をサポートする2つのデプロイメントツールはどれですか？（2つ選択）,A. 変更セット | B. ANT Migration Tool | C. Salesforce Extension 付き VS Code | D. 開発者コンソール,"B,C",グローバルに使用可能でローカル管理者が変更できるアプリのデプロイツールは、ANT Migration ToolとSalesforce Extension付きVS Codeです。どちらもスクリプト化可能で複数組織への展開が可能です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=12
,58,Universal Containers には、新機能の構築、バグ修正、既存機能の変更を行う複数の並行プロジェクトがあります。経営陣は、プロジェクト全体が完了していなくても、機能をできるだけ早くユーザーに提供したいと考えています。品質を維持するためにアーキテクトは何を推奨すべきですか？,A. 開発者が完成したコードとユニットテストを本番環境に直接デプロイするよう要求する | B. 変更セットでリリースすべき承認済み変更を追跡するためにスプレッドシートを使用する | C. エラーなしにすべての機能が連携して動作することを確認するために、すべての機能を一緒にデプロイする | D. 自動化されたソース管理、テスト、ビルドシステムを活用してテストし本番環境にデプロイする,D,品質を維持しながら機能を早期にユーザーに提供するには、自動化されたソース管理・テスト・ビルドシステムを活用してテスト・本番デプロイする方法が最善です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=12
,59,Universal Containers は最近新しい販売部門を追加しました。本番環境に移行する際に、開発者がユニットテストが失敗していると報告しています。テストが予測可能に実行されることを確保するために、アーキテクトは何をすべきですか？,A. 実行されたApexテストが有効なユーザーとして実行されることを確保する | B. ユニットテストが seeAllData=true で実行されることを確保する | C. レコードタイプIDが本番環境とサンドボックス組織の両方で一致することを確保する | D. ユニットテストが独自のテストデータを生成することを確保する,D,テストが予測可能に実行されるようにするには、ユニットテストが独自のテストデータを生成することが重要です。環境依存データ（レコードタイプIDなど）に頼るとテストが不安定になります。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=12
,60,Salesforce は年に3回のメジャーリリースがあります。リリースによって導入される変更の種類のうち、自動ブラウザテストの更新が必要になるものはどれですか？,A. メタデータスキーマの変更 | B. 新しい標準フィールド | C. DOM の変更 | D. 新しい Apex メソッド,C,自動ブラウザテストの更新が必要になるSalesforceリリース変更はDOMの変更です。DOM変更によりUIセレクタが壊れ自動テストが失敗します。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=12
,61,Universal Containers は、メタデータ API を使用してデプロイメントプロセスを自動化しました。しかし、メタデータ API がまだサポートしていないコンポーネントがあることがわかりました。これに対処するために何をすべきですか？,A. デプロイメントの前後にサポートされていないコンポーネントを手動でデプロイする。 | B. AppExchange製品を使用してサポートされていないコンポーネントをデプロイする。 | C. force.com IDEを使用してサポートされていないコンポーネントをデプロイする。 | D. 変更セットを使用してすべてのサポートされていないコンポーネントをデプロイする。,A,メタデータAPIがサポートしていないコンポーネントへの対処法は、デプロイメントの前後にサポートされていないコンポーネントを手動でデプロイすることです。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,62,Universal Containers には、独立してテストを実行する必要がある多数のユーザー受け入れテストチームと機能チームがあり、先週以内に変更された最新の本番データが必要です。テクニカルアーキテクトが推奨すべきサンドボックスタイプはどれですか？,A. Developer Pro サンドボックス | B. 部分コピーサンドボックス | C. 開発者サンドボックス | D. フルコピーサンドボックス,D,先週以内の最新本番データが必要で多数のチームが独立してテストを実行する場合、フルコピーサンドボックスが推奨されます。フルコピーは本番データをコピーし、独立した環境を提供します。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,63,Universal Containers は、リードオブジェクトに対していくつかの検証ルールとワークフロールールを作成しました。大規模なインバウンドコールセンターがリードオブジェクトの高通話量でプラットフォームの速度低下を経験しないようにするために、アーキテクトが提案すべき2つのテストタイプはどれですか？（2つ選択）,A. ユニットテスト | B. パフォーマンステスト | C. 負荷テスト | D. ストレステスト,"B,C",高通話量でのプラットフォーム速度低下を防ぐためのテストタイプはパフォーマンステストと負荷テストです。どちらも大量トランザクション時の応答性を検証します。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,64,Universal Containers (UC) は Salesforce リリース管理プロセスの更新を検討しています。UC がバージョン管理のために考慮すべき3つのベストプラクティスはどれですか？（3つ選択）,A. プロジェクト用に個別ブランチを持つ単一リポジトリを維持する。 | B. マイナーリリースとメジャーリリース用に別々の開発者ブランチを維持する。 | C. デプロイされるすべての変更のリリースサンドボックスへの無制限アクセスを維持する。 | D. マスターブランチからの単一の本番エントリーポイントを維持する。 | E. リポジトリ内の様々なアプリケーションブランチで自動化は必須です。,"A,B,D",バージョン管理のベストプラクティスは、プロジェクト用個別ブランチを持つ単一リポジトリ、マイナー/メジャーリリース用の別々の開発者ブランチ、マスターブランチからの単一本番エントリーポイントの維持です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,65,Universal Containers (UC) は、50%のカスタムコードで6年間Salesforceを使用してきました。UCは最近継続的インテグレーションを実装しました。UCは新しい機能がテストを無効にするたびに古いテストクラスを改善したいと考えています。また、必要なデプロイ時間を短縮したいと考えています。アーキテクトは何を推奨すべきですか？,A. サンドボックスではテストクラスを実行できない。 | B. サンドボックスと本番環境でテストクラスを実行しない。 | C. サンドボックスではテストクラスを実行せず、本番環境ではすべてのテストクラスを実行する。 | D. サンドボックスではすべてのテストクラスを実行し、本番環境では選択したテストクラスを実行する。,D,CIを実装後にデプロイ時間を短縮するには、サンドボックスですべてのテストを実行し、本番環境では選択したテストクラスのみを実行する方法が推奨されます。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,66,Universal Containers には、常に10人のApex開発者が新機能の構築とバグ修正に取り組んでいます。開発者が他の開発者の変更を上書きするリスクを軽減するためにアーキテクトが推奨すべきブランチ戦略はどれですか？,A. すべての開発者が同じブランチで作業し、継続的にリグレッションをテストする | B. 開発者は別々のブランチで作業し、テストのために共通ブランチに変更をマージする | C. すべての開発者が新機能を新しいブランチでビルドするが、バグはHEADで修正する | D. ソース管理を使用しない。Salesforceの組み込み競合検出メカニズムに頼る,B,10人のApex開発者が変更を上書きするリスクを軽減するブランチ戦略は、開発者が別々のブランチで作業し、テストのために共通ブランチに変更をマージする方法です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,67,Universal Containers (UC) は初めてSalesforceを実装しています。レガシーCRMシステムはJavaで書かれたオンプレミスのホームグロウンアプリケーションです。UCは現在の標準を反映した継続的インテグレーションプロセスを実装する予定です。アーキテクトが継続的インテグレーションに反対するよう推奨する条件はどれですか？,A. クライアントが追加ソフトウェアの予算を持っていない | B. テストスクリプトはテストフェーズの一部として生成される | C. 活用できるフルサンドボックスがない | D. Salesforceインスタンスには標準機能のみがある,D,Salesforceインスタンスに標準機能のみがある場合、継続的インテグレーションはテストするコードがないため不要です。CIはカスタムコードが存在する場合に価値を発揮します。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,68,Universal Containers (UC) は、異なるプロジェクトと異なるベンダーを持つ大規模な作業プログラムに着手しています。UCは、異なるプロジェクト間でスコープクリープに苦しんでいるCenter of Excellence（COE）を作成しました。アーキテクトはCOEにどのような役割を追加することを提案すべきですか？,A. 変更管理者 | B. スクラムマスター | C. リリースマネージャー | D. プロダクトオーナー,B,大規模プログラムでスコープクリープが問題となっているCOEにはスクラムマスターを追加することが推奨されます。スクラムマスターはスコープ管理とプロセス遵守を担います。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,69,開発者が組織からメタデータを取得しようとして、sfdx force:source:retrieve コマンドを実行しました。コマンドを実行した際に「This command is required to run from within an SFDX project」というエラーメッセージを受け取りました。この問題を引き起こした可能性がある2つの理由は何ですか？（2つ選択）,A. 開発者がコマンドライン引数として -n オプションにプロジェクト名を追加し忘れた。 | B. 開発者がVSCode内でプロジェクトを作成したが、別のターミナルでコマンドを実行した。 | C. 開発者がプロジェクトを作成したが、プロジェクトディレクトリの外でコマンドを実行した。 | D. 開発者が sfdx force:project:create コマンドを実行していなかった。,"C,D",「SFDXプロジェクト内から実行する必要があります」エラーの原因は、プロジェクトディレクトリ外でコマンドを実行したか、sfdx force:project:createを実行していなかったためです。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,70,Universal Containers (UC) は数ヶ月後の新しい Salesforce リリースに備えており、影響を受ける可能性のある複数の進行中の開発プロジェクトがあります。このリリースに備えてUCのチームが取るべき3つのステップはどれですか？（3つ選択）,A. SOAP インテグレーションを可能な限り早期に最新の WSDL にアップグレードする | B. アップグレードされたサンドボックスでリグレッションテストを実行して、アップグレードの問題を検出する | C. リリースプレビューウィンドウ中にサンドボックスを更新して、次期リリースを確保する | D. 自動的に有効化される機能と技術的負債についてリリースノートを確認する | E. Salesforce に連絡してフルサンドボックスのアップグレードをスケジュールする,"B,C,D",新しいSalesforceリリース準備の3ステップは、アップグレードされたサンドボックスでの回帰テスト、リリースプレビューウィンドウ中のサンドボックス更新、リリースノートでの自動有効化機能確認です。,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,71,ガバナンスフレームワークを確立するために必要な3つのコンポーネントはどれですか？（3つ選択）,A. 自動テスト | B. 要件管理 | C. 変更管理ログ | D. ドキュメントリポジトリ | E. 継続的インテグレーション,"A,C,D",ガバナンスフレームワークの必要コンポーネントは自動テスト、変更管理ログ、ドキュメントリポジトリの3つです。要件管理と継続的インテグレーションは別カテゴリの要素です。,https://certshero.com/salesforce/plat-arch-202
,72,Universal Containers の開発者がサンドボックスで Visualforce ページを開発している最中に、管理者が本番環境に新しいフィールドを追加しました。開発者の開発プロセスを支援するためにアーキテクトが管理者に提案できる2つのアプローチはどれですか？（2つ選択）,A. 変更セットを使用して本番環境からサンドボックスに変更をデプロイし、本番環境での変更がサンドボックスに反映されるようにする | B. Salesforce-to-Salesforce を使用して本番環境からサンドボックスに変更をデプロイし、本番環境での変更がサンドボックスに反映されるようにする | C. 本番環境での変更がサンドボックスに反映されるよう、開発者サンドボックスで同じ変更を手動で複製する | D. 本番環境での変更が反映されるよう、開発者サンドボックスをリフレッシュする,"A,D",本番環境での管理者変更をサンドボックスに反映するには、変更セットで本番からサンドボックスにデプロイするか（変更セットは双方向）、サンドボックスをリフレッシュする方法があります。,https://certshero.com/salesforce/plat-arch-202
,73,プロジェクトにおけるエグゼクティブスポンサーの責任は何ですか？,A. プロジェクト状況を伝達する | B. プロジェクト手法を決定する | C. エグゼクティブダッシュボードを設計する | D. プロジェクトスコープへの変更を承認する,D,エグゼクティブスポンサーの責任はプロジェクトスコープへの変更を承認することです。スポンサーは最終的な意思決定権を持ちます。,https://certshero.com/salesforce/plat-arch-202
,74,Universal Containers (UC) は、本番環境で実行するテストを制御することで本番環境へのデプロイメント時間を短縮したいと考えています。UCのアーキテクトはテストのサブセットのみを実行することを提案しました。デプロイメント中に特定のテストを実行することに関して正しい2つの記述はどれですか？（2つ選択）,A. テストのサブセットを実行するには、DeployOptions オブジェクトに Run Specified Tests テストレベルを設定し、deploy() 呼び出しの引数として渡す | B. テストのサブセットを実行するには、DeployOptions オブジェクトに RunLocalTests テストレベルを設定し、deploy() 呼び出しの引数として渡す | C. DeployOptions ではテストクラスと個別のテストメソッドの両方の指定がサポートされているため、両方を指定する | D. テストメソッドの指定は DeployOptions でサポートされているため、実行する必要のあるテストクラスのみを指定する,"A,D",デプロイメントで特定のテストのみを実行するには、DeployOptionsにRunSpecifiedTestsを設定し、テストメソッドの指定もDeployOptionsでサポートされているため実行するテストクラスのみを指定できます。,https://certshero.com/salesforce/plat-arch-202
,75,あるアーキテクトは過去6ヶ月間大規模なプロジェクトに取り組んでおり、このプロジェクトは今月末までに稼働する必要があります。すべてのメタデータ変更がスムーズかつ期日通りにデプロイされることを確保するためにアーキテクトが使用すべき2つの計画手法はどれですか？（2つ選択）,A. デプロイされるすべてのコードがソース管理にチェックインされていることを確認する | B. 本番環境への移行前に最終デプロイメントパッケージを本番環境に対してバリデーションする | C. 新しいサンドボックスを作成しその環境でテストデプロイメントを実施する | D. 早期にサンドボックスから本番環境へ変更セットをアップロードする,"A,B",大規模プロジェクトのデプロイ計画手法として、デプロイされるコードがソース管理にチェックインされていることの確認と、本番環境に対する最終デプロイメントパッケージの事前検証が推奨されます。,https://certshero.com/salesforce/plat-arch-202
,76,Universal Containers は年間に複数のマイナーリリースとメジャーリリースがあります。マイナーリリースには設定変更のサンプルが含まれ、メジャーリリースには多数の複雑なコードコンポーネントが含まれます。アーキテクトが両方のリリースタイプに推奨すべきデプロイメントツールはどれですか？,A. マイナーリリースに変更セット、メジャーリリースに Force.com IDE | B. マイナーリリースとメジャーリリースの両方に変更セット | C. マイナーリリースに変更セット、メジャーリリースにメタデータ API | D. マイナーリリースに Force.com IDE、メジャーリリースにメタデータ API,C,マイナーリリース（設定変更）には変更セット、メジャーリリース（複雑なコード）にはメタデータAPIが推奨されます。メタデータAPIは自動化・スクリプト化が可能で複雑なデプロイに適しています。,https://certshero.com/salesforce/plat-arch-202
,77,Universal Containers (UC) はガバナンス フレームワークを実装しており、アーキテクトにリリース計画に関する推奨事項を作成するよう依頼しています。リリースを計画する際にアーキテクトが行うべき決定事項はどれですか? 2つの答えを選択してください,A. 既存の機能をテストして、リグレッションが発生しないことを確認する方法。 | B. 問題が発生した場合に以前の Salesforce リリースにロールバックする方法。 | C. UC リリースが完了するまで、Salesforce がポッドのアップグレードを待つかどうか。 | D. 問題がある場合に、新しい UC 機能リリースをいつテストするか。,"B,D","リリース計画での決定事項として、問題発生時に新しいUC機能リリースをいつテストするかと、問題がある場合に以前のSalesforceリリースにロールバックする方法（実際にはSalesforceはロールバック不可なため戦略的対処）が重要です。[修正: A,D→B,D]",jpnshiken.com
,78,Universal Containers (UC) は、カスタム メタデータ タイプを使用して、いくつかのカスタム機能の動作を制御しています。UC は、メタデータ API を使用してカスタム メタデータ タイプを本番環境にデプロイしたいと考えています。UC に含める必要がある 2 つのデータ型はどれですか?2つの答えを選択してください,A. カスタムオブジェクト | B. CustomMetadataType | C. カスタムメタデータ | D. カスタム フィールド,"B,D",カスタムメタデータタイプをメタデータAPIでデプロイするには、CustomMetadataType（型定義）とカスタムフィールド（フィールド定義）の2つを含める必要があります。,jpnshiken.com
,79,リリース管理プロセスの作成と実行を担当する 2 つのグループはどれですか? 2つの答えを選択してください,A. 開発/ビルド チーム | B. 運営委員会 | C. センター オブ エクセレンス | D. エンド ユーザー,"A,C",リリース管理プロセスの作成と実行を担当するのは、開発/ビルドチームとCenter of Excellenceです。,jpnshiken.com
,80,このリリースは、Salesforce が本番環境を更新してから 1 週間後の週末に展開されます (例: 冬から春へ)。UC は、サンドボックスの完全な更新には数日かかる場合があることを発見しました。アーキテクトは、最適な展開計画として何を提案する必要がありますか?,A. 稼働開始の 1 か月前に、ステージングとプロダクション サポートにデプロイします。本番サポートから本番稼働時の本番環境へのデプロイ | B. 稼働開始の約 6 週間前に、サンドボックスがリリース プレビューにあることを確認します。本番稼働の 1 週間前に、Staging にデプロイします。本番稼働時にステージングから本番環境にデプロイ | C. 本番稼働の 2 週間前に、ステージングにデプロイしてから、ステージングおよび本番サポート サンドボックスを更新します。本番稼働時にステージングから本番環境にデプロイ | D. 本番稼働の 1 週間前に、ステージング サンドボックスの更新を開始し、すぐにステージングにデプロイします。本番稼働時にステージングから本番環境にデプロイします。,B,Salesforceが本番更新してから1週間後のデプロイでは、約6週間前にサンドボックスがリリースプレビューにあることを確認し、稼働1週間前にステージングにデプロイし、稼働時にステージングから本番にデプロイするのが最適です。,jpnshiken.com
,81,Universal Containers (UC) には、Metadata API バージョン 35 を使用した採用アプリケーションがあり、昨年、それを本番環境にデプロイしました。現在の Salesforce プラットフォームは API バージョン 36 で実行されています。API バージョン 36 のオブジェクト Apex ページに新しい項目が導入されました。UC 開発者は、新しい項目を含む新しい Apex ページを開発し、以前のページを使用してそのページをリリースしようとしています。 API バージョン 35 を使用するデプロイ スクリプト。デプロイ中はどうなりますか?,A. 新しいフィールドは以前の API バージョン 35 と下位互換性があるため、デプロイ スクリプトはパスします。 | B. 現在のプラットフォーム バージョンで新しいフィールドがサポートされているため、展開スクリプトはパスします。 | C. プラットフォームが以前の API バージョン 35 をサポートしていないため、デプロイ スクリプトは失敗します。 | D. 以前の API バージョン 35 では新しいフィールドが認識されないため、デプロイ スクリプトは失敗します。,A,[修正: D→A] ステータス更新をしないという悪習で損なわれるスクラムの価値は「勇気」です。進捗の透明性を保ち助けを求める勇気が欠けています。,jpnshiken.com
,82,Universal Containers はアジャイル プロセスをサポートするソフトウェア ツールを定義しましたが、開発チームは進行中の作業のステータスを定期的に更新していません。この悪い慣行によって、スクラムのどのような価値が損なわれますか? また、その理由は何ですか?,A. チームは進捗状況について透明性を保ち、助けが必要な場合は率直に話す必要があるため、勇気が必要です。 | B. チームが新しい方法論に対してオープンではないため、オープン性。 | C. チームがアジャイル方法論に従うことを約束していないため、コミットメント。 | D. チームがアジャイル プロセスの期待されるアクティビティに集中していないため、集中します。,C,[修正: A→C] UATリフレッシュ後に外部IDが無効になる問題を解決するには、更新後の計画でUATの既知の有効値セットに外部IDを変更することが最善です。,jpnshiken.com
,83,Universal Containers には、システム間の重要なプロセス オーケストレーションを備えた高度に統合された環境があります。UAT を更新すると、本番環境からの外部 ID を持つオブジェクトは、UAT 環境で有効な外部 ID を指しなくなります。これを解決するためにアーキテクトは何をすべきですか?,A. UAT が本番環境の統合を指し示し、終了後に各トランザクションをロールバックします。 | B. すべてのデータを削除し、自動テスト ツールを使用して、UAT 内のすべてのシステムにわたって新しいデータを作成します。 | C. 更新後の計画で、外部 ID を UAT の既知の有効な値のセットに変更します。 | D. 外部 ID をマスクして、誰も生産値を確認できないようにします。,C,パフォーマンステスト推奨前にアーキテクトが考慮すべきは同時トランザクション数です。在庫チェックApexは複数同時呼び出しで競合やパフォーマンス問題が生じる可能性があります。,jpnshiken.com
,84,Universal Containersには、在庫が限られた大規模なコールセンターがあり、商談がクローズとマークされる前に製品の可用性があることを確認する必要があります. 商談を保存する前に在庫レベルをチェックするカスタム Apex が実装されました。パフォーマンス テストを推奨する前に、アーキテクトは何を考慮する必要がありますか?,A. デバッグ ログ エントリの数 | B. 単体テストの数 | C. 同時トランザクション数 | D. アペックスハンマーの失敗回数,A,[修正: D→A] リリース調整の問題には、リリースカレンダーを作成してすべてのチームをトレーニングすることが最善です。全チームが共通のリリースカレンダーを持つことでSalesforceリリースとの調整が容易になります。,jpnshiken.com
,85,Universal Containers では、メジャー、マイナー、および Salesforce の季節リリースの間でリリースを調整するのに問題があります。建築家は何を勧めるべきですか？,A. リリース カレンダーを作成し、すべてのチームをトレーニングして調整します。 | B. センター オブ エクセレンスですべてのリリース決定をゲートします。 | C. メタデータの変更のスプレッドシートを作成し、重複を調整します。 | D. 各リリース タイプのチーム間でテスト計画を共有します。,D,本番Sev0欠陥でブランドダメージが深刻な場合、管理者とペアを組んで変更が行われる際にレビューすることが推奨されます。即時対応が必要ですが変更管理は維持します。,jpnshiken.com
