duplicate,#,question,choices,answer,explanation,source
,41,"Universal Containers has discovered a Sev0 defect in production. Tens of thousands of records will be created with incorrect data in minutes, producing significant brand damage as a consequence. The Salesforce administrator has suggested that the defective text field be replaced with a new picklist field directly in production. The page layout will be modified so that the text-field is removed and the new picklist field added.What should the Salesforce architect advise?",A. Explain that only deve,D,"Even for a Sev0 defect, the architect should advise against making direct production changes without going through a proper hotfix process (D). Proper practice is to fix and test in a hotfix sandbox, then deploy to production. Making ad hoc field type changes directly in production can cause additional data integrity issues and violates governance.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,42,Which two options should be considered when making production changes in a highly regulated and audited environment? (Choose two.),"A. All changes including hotfixes should be reviewed against security principles. | B. After deployment, the development team should test and verity functionality in production. | C. Any production change should have explicit stakeholder approval. | D. No manual steps should be carried out. Expose Correct Answer Answer : AC Next Question","A,C","In a highly regulated environment, all production changes including hotfixes must be reviewed against security principles (A) to prevent introducing vulnerabilities. Any production change requires explicit stakeholder approval (C) for auditability and compliance. Testing in production (B) is poor practice. Prohibiting all manual steps (D) is impractical for every scenario.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,43,Which two actions will contribute to an improvement of code security? (Choose two.),A. Use two developers to review and fix current code vulnerabilities. | B. Implement a pull request and secure code review. | C. Hire a company specialized in secure code review the current code. | D. Integrate a static code security analysis tool in the CI/CD process. Expose Correct Answer Answer : BD Next Question,"B,D","A pull request with secure code review (B) provides human oversight before code is merged, catching security issues that automated tools may miss. Integrating a static code security analysis tool in CI/CD (D) automatically and consistently detects common security vulnerabilities. Having two developers review and fix (A) is reactive not systemic. Hiring an external company (C) is a one-time audit, not an ongoing process improvement.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,44,"Universal Containers (UC) has multiple development teams that work on separate streams of work, with different timelines. Each stream has different releases of code and config, and the delivery dates differ between them.What is a suitable branching policy to recommend?",A. GitHub flow | B. Trunk-based development | C. Scratch-org-based development | D. Leaf-based development Expose Correct Answer Answer : A Next Question,A,"GitHub flow is a lightweight, feature-branch-based strategy where each stream of work has its own branch and merges to main when ready, making it suitable for multiple concurrent streams with different timelines. Trunk-based development (B) minimizes branching. Scratch org development (C) is an environment model. Leaf-based development (D) is not a recognized branching strategy.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,45,Cloud Kicks is switching to Salesforce from a different CRM. They have existing datasets for all standard Salesforce objects.In which optimized order should the architect recommend these objects be loaded?,"A. Accounts, Contacts, Leads, Products, Opportunities, Opportunity Line Items | B. Accounts, Contacts, Opportunities, Products, Opportunity Line Items, Leads | C. Leads, Contacts, Accounts, Opportunities, Products, Opportunity Line Items | D. Leads, Accounts, Contacts, Products, Opportunities, Oppor",B,"The correct data loading order respects foreign key dependencies: Accounts first (no dependencies), then Contacts (need Account IDs), then Opportunities (need Account IDs), then Products, then Opportunity Line Items (need both Opportunity and Product IDs), with Leads last (independent objects). Answer B follows this dependency order.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,46,Universal Containers wants to introduce data volume testing to resolve ongoing performance defects earlier in the lifecycle. Regulations prohibit the use of production data in non-production environments.Which two options can the architect recommend? (Choose two.),A. Request a partial Sandbox copy after the next Salesforce release. | B. Generate mock data that mimics production data shape and volume. | C. Use Query Analyzer in production. | D. Perform data masking on full sandbox after a refresh. Expo,"B,D",Generating mock data that mimics production data shape and volume (B) complies with data privacy regulations while enabling realistic volume testing. Performing data masking on a full sandbox after refresh (D) anonymizes sensitive production data while preserving realistic data volume and relationships. A partial sandbox (A) has record count limits. Using Query Analyzer in production (C) would test against live production data.,https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,47,What are three advantages of using the SFDX? (Choose three.),"A. Can quickly deploy metadata using Execute Anonymous. | B. Can create scratch orgs. | C. Can install application metadata from a central repository. | D. Can store code on a local machine, or a version control system. | E. Can use native Deployment Rollback Too to quickly revert to prior state. Expose Correct Answer Answer : BCD Next Question","B,C,D","SFDX advantages include: creating scratch orgs (B) for isolated, version-controlled development environments; installing application metadata from a central repository (C) via package installation; storing code locally or in a VCS (D). Execute Anonymous (A) is an Apex debugging feature, not an SFDX advantage. Native deployment rollback (E) is not a standard SFDX feature.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,48,"There are many types of quality assurance techniques that can help minimize defects in software projects.Which two techniques should an architect recommend, for Universal Containers to incorporate into its overall CI/CD pipeline? (Choose two.)",A. Automated browser testing | B. Stress testing | C. Business verification testing | D. Static code quality analysis Expose Correct Answer Answer : AD Next Question,"A,D","Automated browser testing (A) validates UI functionality and catches regressions from DOM changes across releases. Static code quality analysis (D) catches code defects and security issues early in the pipeline. Stress testing (B) requires special infrastructure and permissions. Business verification testing (C) is typically manual UAT, not CI/CD pipeline testing.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,49,Universal Containers’s architect is documenting the application lifecycle management (ALM) process to communicate it to the development teams from different implementation partners.Which three steps apply to any Salesforce development project? (Choose three.),A. Test | B. Develop | C. Continuous Integration | D. Build Release | E. Change Sets Expose Correct Answer Answer : ABD Next Question,"A,B,D","The three universal Salesforce ALM steps that apply to any project are: Test (A), Develop (B), and Build Release (D). Continuous Integration (C) is a methodology/practice that supports the ALM process. Change Sets (E) is a deployment tool, not an ALM step. The Salesforce ALM framework explicitly identifies Develop, Test, and Build Release as the core repeatable steps.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,50,"A team has completed a sprint and intends to deploy these changes after business approval, but they will immediately begin the next sprint.What strategy should an architect recommend?","A. Using Git, create a release branch from the develop branch. All fixes must be made in the release branch. After deployment, merge release with develop. | B. The first task of the new sprint must be the deployment approval. After that, the other tasks of the sprint can be performed in the environments and Git. | C. C",A,"Creating a release branch from the develop branch (A) is the Git Flow approach — it isolates release-ready code, allows bug fixes in the release branch without contaminating ongoing sprint work, and merges back into develop after production deployment. This is the standard release management branching pattern.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,51,"Universal Containers (UC) have developed a managed package targeted for AppExchange. The product includes some Apex code to customize and create layouts. UC is in the testing phase of the package, so it’s not certified yet. During testing on the target org, the Apex code for the layouts fails.Why are the Apex classes not able to access the metadata of the target org during testing?",A. Apex Settings to allow the access to metadata is not switched on. | B. UC needs to get the managed package certifi,A,Apex code in uncertified managed beta packages cannot access the metadata of the target org. The package must be certified/approved by Salesforce before its Apex can access target org metadata through the Metadata API. This is a security restriction on uncertified packages.,https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,52,"A developer was trying to retrieve the metadata from an org and ran the sfdx force:source:retrieve command. When the command was run, the developer received the error message: “This command is required to run from within an SFDX project.”What can be two possible reasons that caused this problem? (Choose two.)","A. The developer hadn’t run the sfdx force:project:create command. | B. The developer created the project within VSCode, but ran the command in a separate terminal. | C. The developer created t","A,C","The SFDX error 'required to run from within an SFDX project' occurs because: the developer never created a project with sfdx force:project:create (A), so no sfdx-project.json exists; or the developer ran the command from outside the project directory (C). Running in a separate terminal (B) only matters if the directory is wrong. The -n flag is for project creation, not retrieval.",https://www.certlibrary.com/exam/Certified%20Development%20Lifecycle%20and%20Deployment%20Architect
,53,Northern Trail Outfitters (NTO) recently acquired Eastern Trail Outfitters (ETO). NTO's sales leadership team had hands-on experience with the ETO's Sales Optimization app and have given the feedback that the app would benefit NTO's sales team. Which option should the architect recommend for having ETO's Sales Optimization app in NTO's Salesforce org in the shortest possible time?,A. Create users in ETO's org and provide access to NTO's sales team. | B. Create a core team and build the Sales Optimization app in NTO's org. | C. Create a managed package of the app and deploy in NTO's org. | D. Create an unmanaged package of the app and deploy in NTO's org.,D,"An unmanaged package is the fastest way to package and deploy an existing Salesforce app to another org without going through AppExchange certification. It can be created and installed quickly, and all components remain fully editable in the target org. Managed packages (C) require a longer setup and certification process.",https://www.examtopics.com/exams/salesforce/certified-development-lifecycle-and-deployment-architect/view/
,54,Which are two recommended methods of creating test data in Salesforce? (Choose two.),A. Host a mock endpoint to produce sample information from an endpoint. | B. Reference data from middleware directly within your test class. | C. Utilize Heroku Connect to provide test class data. | D. Load a CSV as a static resource and reference it in a test class.,"B,D",The two recommended Salesforce methods for creating test data are: referencing data from a test data factory class (B) — a reusable class with @isTest that creates standard test records programmatically; and loading a CSV file as a static resource referenced in test classes (D) using Test.loadData(). Mock endpoints (A) are for HTTP callout mocking. Heroku Connect (C) is a data sync product.,https://www.examtopics.com/exams/salesforce/certified-development-lifecycle-and-deployment-architect/view/
,55,"Universal Containers (UC) has recently acquired other companies that have their own Salesforce orgs. These companies have been merged as new UC business units. The CEO has requested an architect to review the org strategy. taking into consideration two main factors: The CEO wants business process standardization among all business units. Business process integration is not required as the different business units have different customers and expertise. Which org strategy should the architect recommend in this scenario, and why?","A. Single-org strategy, as costs increase as the number of orgs go up. | B. Multi-org strategy, as it is uncommon for the diversified business units to get used to working in the same space as the other business units. | C. Multi-org strategy, as they could deploy a common managed package into the orgs of the different business units. | D. Single-org strategy, as the high level of business process standardization will be easier to implement in a single org.",D,"A single-org strategy is recommended when there is a high level of required business process standardization (D), because a single org enforces consistent processes and a unified data model across all business units. Multi-org strategies add complexity without justification when standardization is the primary goal.",https://www.examtopics.com/exams/salesforce/certified-development-lifecycle-and-deployment-architect/view/
,56,"Universal Containers (UC) is planning to move to Salesforce Sales Cloud and retire its homegrown on-premise system. As part of the project, UC will need to migrate 5 million Accounts, 10 million Contacts, and 5 million Leads to Salesforce. Which three areas should be tested as part of data migration? (Choose three.)",A. Account and Lead ownership | B. Contact association with correct Account | C. Page layout assignments | D. Lead assignment | E. Data transformation against source system,"B,D,E",Key areas to test in a data migration: Contact association with the correct Account (B) verifies relational data integrity; Lead assignment (D) validates that assignment rules work correctly post-migration; Data transformation against the source system (E) confirms field mappings and data conversions are accurate. Page layout assignments (C) are configuration concerns. Account/Lead ownership (A) is partially covered by D.,https://www.examtopics.com/exams/salesforce/certified-development-lifecycle-and-deployment-architect/view/
,57,"Universal Containers (UC) has a large user base (>300 users) and was originally implemented eight years ago by a Salesforce Systems Integration Partner. Since then, UC has made a number of changes to their Visual force pages and Apex classes in response to customer requirements, made by a variety of Vendors and internal teams. Which three issues would a new Technical Architect expect to see when evaluating the code in the Salesforce org? Choose 3 answers","A. Multiple triggers on the same object, making it hard to understand the order of operations. | B. Multiple unit test failures would be encountered. | C. Broken functionality due to Salesforce upgrades. | D. Duplicated logic across Visual force pages and Apex classes performing similar tasks. | E. Custom built JSON and String manipulation Classes that are no longer required.","A,D,E","In a long-running, multi-vendor org, common code quality issues include: multiple triggers on the same object (A) creating unpredictable execution order; duplicated logic across Visualforce pages and Apex (D) indicating lack of shared utilities or services; custom-built utility classes now superseded by platform capabilities (E) representing accumulated technical debt. Unit test failures (B) would prevent deployment. Broken functionality (C) may or may not exist.",https://www.pass4success.com/salesforce/exam/development-lifecycle-and-deployment-architect
,58,"Universal Containers uses multiple Salesforce orgs for its different lines of business (LOBs). In a recent analysis, the architect found that UC could have a more complete view of its customers by gathering customer data from different orgs. What two options can an architect recommend to accomplish the customer 360-degree view? Choose 2 answers","A. Implement a Complete Graph multi-org strategy by allowing each org to connect directly to every other, reading and writing customer data from the orgs where it has been created | B. Implement a Hub-and-Spoke multi-org strategy by replicating customer data from each LOB org to a central hub org | C. Use Salesforce-to-Salesforce to connect the orgs and share customer data | D. Implement an Identity Resolution mechanism to unify customer records across orgs in a Data Cloud","C,D",For a 360-degree customer view across multiple orgs: Salesforce-to-Salesforce (C) enables native record sharing between Salesforce orgs; Data Cloud with Identity Resolution (D) unifies customer records from multiple orgs in a central platform. Complete Graph (A) is complex and creates tight coupling. Hub-and-Spoke (B) is valid but less specific to native Salesforce tools.,https://www.pass4success.com/salesforce/exam/development-lifecycle-and-deployment-architect
,59,What are the three considerations that the architect should recommend for Change Set deployment? Choose 3 answers,A. Change Sets cannot be automated. | B. Change Sets cannot be validated before deployment | C. Change Sets cannot deploy record types | D. Change Sets do not track dependencies | E. Change Sets do not delete components,"A,D,E",Change set limitations: cannot be automated via API or CLI (A); do not automatically track or enforce component dependencies (D); and cannot delete components from the target org (E). Change sets CAN be validated before deployment (B is false — Check Only deployments are supported). Change sets CAN deploy record types (C is false).,https://www.pass4success.com/salesforce/exam/development-lifecycle-and-deployment-architect
,60,Universal Containers (UC) has a huge volume of metadata that cannot be deployed at once. What is the recommended strategy for UC to be successful with the deployment?,"A. Use a combination of the Ant migration tool and change sets for deployment. | B. Sort and group the metadata alphabetically and deploy them in the same order. | C. Use a continuous integration tool such as Jenkins to deploy in the right order. | D. Identify metadata dependencies, create logical groupings, and deploy in the right order.",D,"For a large volume of metadata, identifying component dependencies and creating logical deployment groups deployed in dependency order is the recommended strategy. Alphabetical sorting (B) ignores dependencies and causes failures. Jenkins alone (C) does not solve ordering logic. Mixing Ant and change sets (A) adds unnecessary complexity.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=12
,61,An architect is working on a project that relies on functionality that cannot be deployed via the Metadata API. What is the best practice for making sure these components are deployed successfully?,A. Document deployment steps for any components that cannot be automatically deployed | B. Utilize the metadata API's deployAllComponents call | C. Generate and install a managed package that enables the required settings | D. Generate and deploy a change set that enables the required settings,A,Documenting the manual deployment steps for components that cannot be automatically deployed via Metadata API ensures those components are consistently and correctly handled with each release. This is the Salesforce-documented best practice for handling non-automatable metadata.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,62,"A year has passed since a project has gone live and a developer is looking to make an update to an existing Apex class, but is unsure of its purpose. What artifact from the original project should be leveraged to determine the purpose of the class?",A. Test Sign Off Document | B. Test Execution Plan | C. Requirements Traceability Matrix | D. User Acceptance Test Scripts,C,"A Requirements Traceability Matrix (RTM) links each business requirement to the implementing components (including Apex classes), allowing a developer to trace back the purpose of any class to its originating requirement. Test sign-off (A) and execution plans (B) document testing outcomes. UAT scripts (D) describe user-facing test scenarios.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,63,"Universal Containers (UC) has a customized repository that represents lots of different apps or projects. UC currently is trying to shift from the org development model to the package development model to manage changes. In the org development model, each developer starts their work within their own personal sandbox.When it comes to choosing development environments, what should a Salesforce architect recommend?","A. Keep developing in the dev sandboxes because scratch orgs are not within the code | B. Start using scratch orgs that tracks all of the changes automatically and proceed with a | C. Keep developing in the dev sandboxes, so that the developers feel no impact at all as they | D. Start using scratch orgs because a developer can spin up a scratch org to start a new",D,"When adopting the package development model, developers should use scratch orgs (D) because they are designed for package-based development: they support source tracking, can be spun up quickly from configuration, and align with CI/CD workflows. Continuing in sandboxes (A,C) preserves org development model habits that conflict with the package model.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,64,"Universal Containers (\)C) is on the Unlimited Edition of Salesforce orgs. Currently, there are four Developer Pro sandboxes used by dev teams for various purposes, one partial copy sandboxes used for training, one full sandbox used for user acceptance testing. There is another full sandbox used for performance testing during the initial launch, and it is no longer being actively used.A system administrator had reported yesterday that none of the sandboxes can be refreshed.What is the most probable action an architect can help the system administrator with?","A. Create a Salesforce support case, someone should know what is wrong. | B. Contact the Salesforce Account Team to do a sandbox License Count. | C. Delete the full sandbox used for performance testing. | D. It appears the org is using more sandboxes than the license permits. The Partial Copy sandbox shouldn't be used.",B,"Contacting the Salesforce Account Team for a sandbox license count review (B) is the correct first step — they can identify which licenses are allocated, whether limits have been exceeded, and what remediation options are available. Creating a support case (A) is more reactive. Deleting a sandbox without understanding the license situation (C) may not resolve the root cause. Blaming the partial copy sandbox (D) without verification is not actionable.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,65,Which two groups are responsible for the creation and execution of Release Management processes? Choose 2 answers,A. End Users | B. Dev/Build Team | C. Center of Excellence | D. Steering Committee,"B,C","Release Management processes are created and executed by the Dev/Build Team (B) who implement and package changes, and the Center of Excellence (C) which owns the governance standards and process framework. End Users (A) are consumers of releases. The Steering Committee (D) approves strategic direction but does not execute release management processes.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=13
,66,Universal Containers is reviewing its environment strategy. They have identified a need for a new hotfix environment to resolve any urgent production issues.Which two sandbox types would be appropriate to use as the hotfix environment?Choose 2 answers,A. Full sandbox | B. Partial Copy sandbox | C. Developer Pro sandbox | D. Developer sandbox,"A,C","A Full sandbox (A) provides full production metadata and data, giving the hotfix team a production-equivalent environment to validate fixes. Developer Pro sandbox (C) has sufficient code capacity for code fixes and adequate storage for testing. Partial Copy sandboxes (B) may lack critical production data. Developer sandboxes (D) have very limited storage unsuitable for comprehensive hotfix validation.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,67,"A developer on the Universal Containers team has written a test class to test a method that involves a web service callout. Within the test class, the developer is supposed to load test data, create an instance of the Mock object, set the Test.setMock() to that Mock object, call startTest(), execute the code that makes the callout, call stopTest(), and compare the result with expectations. Unfortunately, the Developer forgot to use the Test.setMock() method step.What would happen when the developer runs this test class?","A. The test class fails and the developer will see a message stating: Methods defined as | B. It is impossible to miss the Test.setMock() statement, the Developer Console will not let | C. The test class would make the web service callout and may or may not fail depending on | D. The test class fails without error message since the test class will simply skip the web",A,"Without Test.setMock(), any HTTP callout attempted in a test method will throw a CalloutException with the message 'Methods defined as TestMethod do not support Web service callouts' (A). Salesforce requires all callouts in test context to use mock implementations via Test.setMock().",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,68,What are three advantages of using a Source Control system alongside a multi -sandbox development strategy? Choose 3 answers,A. Perform code reviews before promoting to a pre -production sandbox | B. Act as a backup in case of catastrophic data loss | C. Automatically deploy changes from sandbox to production | D. Create a branching strategy that tracks each feature or change separately | E. Keep a history of changes made by each developer,"C,D,E",Source control benefits alongside multi-sandbox development: code reviews via pull requests before promoting to pre-production sandboxes (A); feature branching to track each change separately (D); and a historical record of which developer made which changes (E). Automatic backups (B) are a secondary benefit. Automatic sandbox-to-production deployment (C) requires additional CI/CD tooling beyond SCM alone.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,69,"Universal Containers (UC) had implemented two full sandboxes. One, known as Stage, is used for performance, regression testing, and production readiness check. The other is used primarily for user acceptance testing (UAT). Both full sandboxes were refreshed two months ago. Currently, UC is targeting to start user acceptance testing in two weeks, and do production release in four weeks. An admin also realized Salesforce will have a major release in six weeks.UC needs to release on the current Salesforce version, but also wants to make sure the new Salesforce release does not break anything What should an architect recommend?","A. Refresh Stage from UAT now. After preview cutoff, use the upgraded one for regression | B. Visit trust.salesforce.com to figure out the preview cutoff dates, if the dates had passed, | C. Use the Sandbox Preview Guide to check if there is any necessary action needed. UC | D. Refresh Stage now, and do not refresh UAT. This way, Stage will be on preview and",C,"The Salesforce Sandbox Preview Guide (C) is the official resource for checking preview cutoff dates, understanding which sandboxes will be on the preview release, and planning regression testing. It directly addresses the need to manage deployments against the current release while also validating against the upcoming release.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,70,"What are two limitations an architect should consider when designing a strategy for managing technical reference data, with multiple related objects?Choose 2 answers",A. Apex CPU limits | B. HTTP response size | C. Circular relationships | D. Depth of nested relationships,"C,D",Technical reference data limitations with multiple related objects: circular relationships (C) where objects reference each other can cause ordering issues during data loading and deployment; depth of nested relationships (D) can exceed SOQL query relationship depth limits (5 levels). API CPU limits (A) and HTTP response size (B) are less specific to reference data design challenges.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=14
,71,"Universal Containers have just acquired Planetary storage. Both companies use salesforce.com to manage their sales activities. The two companies have many customers in common and the company plans to merge the two sales organizations, but the products and sales processes between the two original companies will remain different and distinct. What factor should the company consider in merging the two Salesforce.com orgs into a single org?","A. Customer data could be merged with modifications using standardization and de -duplication | B. Business processes on standard objects can be merged without modifications | C. Transactional sales data could be combined without modification since standard objects are used | D. Salespersons selling both product lines would need two logins, once for each product line",A,"When merging two orgs, customer data can be merged using standardization and de-duplication processes (A). Business processes on standard objects cannot simply be merged without modifications because conflicting business logic must be reconciled (B is false). Transactional sales data requires mapping and transformation (C is false). In a merged single org, users only need one login (D is false — D would be true only for multi-org).",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=15
,72,Universal Containers (UC) is a high-tech company using SFDX tools and methodologies for its Salesforce development. T UC has moved some of its code and configuration to Unlocked Packages.Which two best practices should an architect recommend to support UC's new package development strategy?Choose 2 answers,"A. Move everything in the existing codebase to a single monolithic package. | B. Version control does not need to be used, as packages manage all the code and configuration. | C. Test developed packages in test environments before installing to production. | D. Consult the metadata coverage report to identify features supported by packages.","B,C",Unlocked package best practices: test developed packages in test environments (sandboxes/scratch orgs) before installing to production (C) to validate functionality; consult the Metadata Coverage Report (D) to identify which metadata types are supported by packages. Version control is still needed alongside packages (B is wrong). A single monolithic package (A) defeats the modular purpose of unlocked packages.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=15
,73,Universal Containers (UC) maintains its Salesforce org using its internal tools and processes for managing its application lifecycle. The UC team has been facing challenges on their development processes in their recent two releases. The architect has recommended the UC team to follow the org development model to address the challenges faced.Which two characteristics of the org development model will help UC address the challenges?Choose 2 answers,A. Automated deployment | B. Automated sandbox provisioning | C. Automated defect fixing | D. Automated change tracking,"A,D",The org development model helps teams with: automated deployment (A) using CLI or Metadata API tools instead of manual change sets; and automated change tracking (D) using source tracking in scratch orgs or enabled sandboxes to identify what has changed. Sandbox provisioning (B) is not automated in the org development model. Automated defect fixing (C) is not a feature of any development model.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=15
,74,Universal Containers (UC) uses a managed package to install an internal Sales app in five orgs. Within each org there are integrations and local processes with the objects of the managed package. UC wants to use unlocked packages for better integration with CI/CD processes.What would the Salesforce architect recommend for this migration?,"A. Migrate all classes, Visualforce, and components from the managed package to the | B. Export all data from objects/fields of the managed package, uninstall it, install the | C. Export all data from objects/fields of the managed package, uninstall it, install the | D. Do not change to unlocked package as it is possible to perform all CI/CD processes with",C,"The correct migration path from managed to unlocked packages: export data from the managed package objects, uninstall the managed package, install the unlocked package (with equivalent structure), and reimport the data (C). This preserves data integrity. Simply migrating code files (A) ignores data. Option B has an incorrect installation sequence.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=15
,75,"The opportunity Service and opportunity Service Test classes are in package A but are used only in package B. Both second-generation packages have the same namespace. Therefore, they should be moved to package B for better organization and control.What should the architect recommend for this process?",A. Set the classes as deprecated in package A and recreate them in package B. | B. Set the classes as deprecated in package A and recreate them in package B with new names. | C. Move the classes of package A to package B and create new package versions. | D. Move the classes of package A to package 8 and change the code for package B that called this class from package A.,D,"Moving the classes from package A to package B and updating the calling code in package B (D) is correct — the classes are moved to their logical home, new versions are created for both packages, and references are updated. Deprecating and recreating (A,B) leaves orphaned deprecated classes in package A. Option C omits the critical step of updating the calling code.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=15
,76,"Universal Containers (UC) currently uses the org development model and utilizes the Salesforce CLI as the deployment tool. After the feature release artifact (a .zip file) has been tested in a lower sandbox, it is being deployed to the full sandbox for performance testing and production deployment readiness check-Since quick deployment options are not being used, what is the correct way to deploy the artifact to the full sandbox?","A. Authorize to the Full sandbox org; Validate with sfdx:mdapi:deploy; On successful validation, deploy with sfdx:source:deploy | B. Authorize to the Full sandbox org; Validate with sfdx:source:deploy; On successful validation, deploy with sfdx:source:deploy | C. Authorize to the Full sandbox org; Validate with sfdx:mdapi:deploy; On successful validation, deploy with sfdx:mdapi:deploy | D. Authorize to the Full sandbox; validate with sfdx: source: deploy; On successful validation, deploy with sfdx:mdapi:deploy",D,"For a .zip artifact (Metadata API/mdapi format), the correct flow is: authorize the org, validate using sfdx:mdapi:deploy (which handles the zip format), then on successful validation deploy using sfdx:mdapi:deploy (C). Using sfdx:source:deploy (A,B,D options) is for source-format projects, not zip/mdapi format artifacts. Options A and D mix incompatible tools.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=16
,77,Universal Containers is working on the next phase of development for their Salesforce implementation involving a large amount of custom development. Which two strategies should be considered to address a critical production issue occurring in the middle of development? Choose 2 answers,A. Create separate branches for current development and production bug fixes and deploy the fix with current development when ready | B. Utilize one branch for both development and production bug fixes to avoid out-of-sync branches and simplify deployment | C. Refresh a sandbox for replication of the issue and testing the use -case scenarios once the code is fixed | D. Utilize a source control system to allow separate branches for current development and production bug fixes,"C,D",For a critical production issue during active development: use a separate branch and a dedicated sandbox (from source control) to fix and test the production bug independently (D); and refresh a sandbox to replicate the production issue and validate the fix before deployment (C). Mixing the hotfix with ongoing development (A) delays the fix. A single branch approach (B) creates merge complexity.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=16
,78,"Universal Containers (UC) is implementing Service Cloud for their contact centers for 3000 users. They have ~10 million customers. The average speed response time expected is less than 5 seconds with 1,500 concurrent users. What type of testing will help UC measure the page response time?",A. Load testing. | B. System Integration Testing. | C. Unit Testing. | D. Stress Testing.,A,"Load testing (A) measures page response time and throughput under the expected concurrent user count (1,500 users) to determine if the 5-second SLA is met under normal peak conditions. Stress testing (D) tests beyond normal limits to find breaking points. SIT (B) validates integration flows. Unit testing (C) tests code logic in isolation.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=16
,79,"Universal Containers (UC) works with different partners and has few admin resources that take care of the day-to-day deployment tasks. As a result, UC would like to find a way to automate the deployments using Metadata API. Which two limitations of Metadata API should be considered when using Metadata API-based Deployments? Choose 2 answers","A. Deploy up to 10,000 files, but retrieve more than 10,000 files. | B. Maximum Size of deployed .zip file is 39MB. | C. Maximum size of deployed .zip file is 400MB | D. Deploy and retrieve up to 10,000 files at once.","B,D","Metadata API deployment limitations: maximum deployed .zip file size is 39MB (B); deploy and retrieve up to 10,000 files in a single call (D). The claim that you can retrieve more than 10,000 files (A) is incorrect for a single API call. The 400MB limit (C) is incorrect — the correct limit is 39MB for deployment.",https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=16
,80,Which two environments are appropriate for creating a managed package? Choose 2 answers,A. Production Org with LMA | B. Partner Developer Edition Org | C. Developer Pro Sandbox Org | D. Developer Edition Org,"B,D",Managed packages can only be created in Developer Edition orgs. Partner Developer Edition (B) is a Developer Edition with enhanced limits provided to Salesforce partners for app development. Standard Developer Edition (D) is the baseline environment for managed package creation. Production orgs with LMA (A) are for publishing/distributing packages. Developer Pro/Developer sandboxes (C) cannot host managed packages.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=16
,81,"Universal Containers (UC) has been using Salesforce Sales Cloud for many years following a highly customized, single-org strategy with great success so far.What two reasons can justify a change to a multi-org strategy?Choose 2 answers",A. Acquired company that has its own Salesforce org and operates in a different business | B. UC follows a unification enterprise architecture operating model by having orgs with the | C. UC wants to use Chatter for collaboration among different business units and stop | D. UC is launching a new line of business with independent processes and adding any new,"A,D",Valid reasons to switch to multi-org: an acquired company operating in a different business domain with its own Salesforce org (A) — keeping them separate may be practical; launching a new independent business line where any new additions would impact the existing org (D). Using Chatter (C) and unified architecture (B) argue for staying on a single org.,https://www.freecram.com/Salesforce-certification/Plat-Arch-202-exam-questions.html?p=17
