duplicate,#,question,choices,answer,explanation,source
,78,ジュニアアカウントマネージャーはアカウントを所有し、複雑な取引を管理する新しい機会を創出します。彼女は製品スペシャリストとソリューションエンジニアの助けを必要としています。この取引の規模を考慮すると、近い将来、そのアカウントが上級アカウントマネージャーに再割り当てされる可能性が高いことを彼女は知っています。プライベート共有モデルを考慮した場合、ジュニアアカウントマネージャーが機会を共有する最適な方法は何ですか?,A. 商談の手動共有。 | B. 商談チーム。 | C. アカウントの手動共有。 | D. 所有者ベースの共有ルールを作成します。,B,"A. 商談の手動共有。
不正解です。
商談の手動共有は特定の商談に対して一時的にアクセス権を与える手段であり、長期的かつ継続的な複数ユーザーとの協業には非効率的です。担当者変更のたびに再共有が必要となり、管理が煩雑になります。

B. 商談チーム。
正解です。
商談チームを使うことで、複数のユーザーに対して役割やアクセスレベルを明確に設定し、継続的に協力して商談に取り組むことが可能です。商談所有者の変更が発生したとしてもチームメンバーはそのまま保持されます。

C. アカウントの手動共有。
不正解です。
アカウントの手動共有は関連するすべての商談に間接的に影響を与えますが、今回のような特定の商談への協力依頼の場合には適切ではありません。アカウント全体の共有権限を与える必要はなく、商談単位での管理が推奨されます。

D. 所有者ベースの共有ルールを作成します。
不正解です。
所有者ベースの共有ルールは、特定の所有者が所有するすべてのレコードを共有します。今回のような特定の商談のみにアクセスを限定したいケースでは不適切であり、共有範囲が広すぎるため推奨されません。",
,79,Universal Containers は、データストレージ用の仮想コンテナの販売を拡大しました。仮想コンテナの作業指示書はシステムによって即座にプロビジョニングされるため、営業担当者が変更することはできません。これらの要件を実装するための最適なアプローチは何でしょうか?,A. 営業担当者のプロファイルから作業指示書の編集権限を削除します。 | B. 作業指示書のページレイアウトから編集ボタンを削除します。 | C. 作業指示書のレコードタイプ/ページレイアウトの割り当てを読み取り専用に変更します。 | D. すべての作業指示のアクセス権を読み取りに変更する共有ルールを実装します。,A,"A. 営業担当者のプロファイルから作業指示書の編集権限を削除します。
正解です。
営業担当者が作業指示書を編集できないようにするには、プロファイルレベルで編集権限を削除するのが最も適切です。これにより、ユーザーがどのような経路でアクセスしても作業指示書を編集できなくなります。

B. 作業指示書のページレイアウトから編集ボタンを削除します。
不正解です。
ページレイアウトから編集ボタンを削除する方法は、UIのみの制御であり、APIやその他のツールを使えば依然として編集可能です。したがって、セキュリティ要件を完全に満たす方法としては適切ではありません。

C. 作業指示書のレコードタイプ/ページレイアウトの割り当てを読み取り専用に変更します。
不正解です。
レコードタイプとページレイアウトの組み合わせによる設定では、あくまでも表示上の制限を行うだけであり、編集そのものを完全に防止するわけではありません。他の方法やツールを通じて編集可能なまま残るため、適切ではありません。

D. すべての作業指示のアクセス権を読み取りに変更する共有ルールを実装します。
不正解です。
共有ルールはレコードへのアクセスを許可するために使われるもので、レコードの編集権限を制限するために利用することはできません。編集権限の制限は共有設定ではなく、プロファイルや権限セットレベルで実施する必要があります。",
,80,Universal Containers の組織全体のデフォルトモデルは、Accountオブジェクトに対してプライベートです。販売は商談レコードまで繰り返されます。営業担当者は、関連するアカウントレコードに対してどのレベルのアクセス権を持つことになりますか?,A. アクセスなし | B. 読み取り/作成/編集アクセス権 | C. 読み取り/作成アクセス | D. 読み取り専用アクセス,B,"A. アクセスなし
不正解です。
商談にアクセスすると、その親レコードであるアカウントにも一定のアクセスが必要になるため、「アクセスなし」にはなりません。アカウントに対して最低限のアクセスは必ず付与されます。

B. 読み取り/作成/編集アクセス権
正解です。
Salesforceでは、子レコード（商談）に対してアクセス権がある場合、その親レコード（アカウント）に対して自動的に読み取りと編集の権限が付与されます。また、商談の作成にはアカウントへのアクセスも必要であるため、この権限が妥当です。

C. 読み取り/作成アクセス
不正解です。
アカウントに対するアクセス権は、関連付けられた商談の管理を行うため、必ず編集権限も含まれます。作成権限だけではなく、既存のアカウントを変更する編集権限も必要なため不十分です。

D. 読み取り専用アクセス
不正解です。
商談を作成または編集するには、その親アカウントに対しても読み取り専用以上の権限が必要です。Salesforceは関連する親レコードに対して編集権限も付与するため、「読み取り専用」では権限が不足しています。",
,81,Universal Containers (UC) は Sales Cloud を導入し、高リスク製品を販売する訓練を受けた特定の支店スタッフのみが高リスク製品の販売機会を創出できるようにするよう要求しました。アーキテクトが特定の支店スタッフのみに高リスク製品の販売を許可できる 2 つの方法はどれですか?,A. 価格表組織全体のデフォルトを表示のみに設定し、トレーニングを受けたスタッフと価格表 (高リスク) を共有します。 | B. 価格表の組織全体のデフォルトをアクセスなしに設定します。 | C. 手動共有により、訓練を受けたスタッフと (高リスク) 価格表を共有します。 | D. 共有ルールを介して、訓練を受けたスタッフと (高リスク) 価格表を共有します。,"A,C","A. 価格表組織全体のデフォルトを表示のみに設定し、トレーニングを受けたスタッフと価格表 (高リスク) を共有します。
正解です。
価格表の組織全体のデフォルトを「表示のみ」に設定し、特定のグループに追加の権限を共有すれば、高リスク製品の価格表に対して選択的にアクセスを制御できます。これにより、限られたユーザーのみが高リスク製品の商談を作成可能になります。

B. 価格表の組織全体のデフォルトをアクセスなしに設定します。
不正解です。
価格表のOWD（組織のデフォルト設定）を「アクセスなし」に設定することはSalesforceの標準機能としてサポートされていません。通常、価格表の最も厳しいOWDは「表示のみ」です。

C. 手動共有により、訓練を受けたスタッフと (高リスク) 価格表を共有します。
正解です。
手動共有を使用すると、特定の訓練を受けたスタッフのみを選択して、特定の高リスク価格表へのアクセスを付与できます。これは柔軟で細かなアクセス制御を提供します。

D. 共有ルールを介して、訓練を受けたスタッフと (高リスク) 価格表を共有します。
不正解です。
共有ルールは所有者や基準ベースで共有範囲を設定する機能ですが、価格表（Price Book）は標準のオブジェクトであり、共有ルールを設定する対象とはなりません。そのため、価格表に対して共有ルールを直接設定することはできません。",
,82,Universal Computers (UC) は、パートナーコミュニティライセンスを使用するディストリビュータのネットワークを通じて配信機能を拡張しようとしています。現在、UC の従業員は、パブリック読み取り専用の組織全体のデフォルト (OWD) 設定を通じてすべての配信レコードを表示できます。ディストリビュータが閲覧できるレコードを制限するためにアーキテクトはどのアプローチを推奨しますか?,A. ディストリビュータにアクセスを許可する所有権ベースの共有ルールを作成します。 | B. ディストリビュータ プロファイルから読み取り権限を削除します。 | C. 配信オブジェクトの外部 OWD をプライベートに設定します。 | D. 条件に基づいた共有ルールを作成して、ディストリビュータにアクセスを許可します。,C,"A. ディストリビュータにアクセスを許可する所有権ベースの共有ルールを作成します。
不正解です。
所有権ベースの共有ルールは特定のレコードを共有するための設定ですが、現在の「パブリック読み取り専用」の内部OWDのままでは、ディストリビュータのレコード閲覧制限にはならず、制限を強化する要件を満たせません。

B. ディストリビュータ プロファイルから読み取り権限を削除します。
不正解です。
プロファイルから読み取り権限を削除すると、ディストリビュータはオブジェクト自体へのアクセスができなくなります。配信レコードの選択的な制御ではなく、完全なアクセス拒否となり、要件に合致しません。

C. 配信オブジェクトの外部 OWD をプライベートに設定します。
正解です。
外部OWDをプライベートに設定すると、コミュニティユーザー（ディストリビュータ）の配信レコードへのアクセスを制限できます。ディストリビュータは明示的に共有されたレコードのみ閲覧可能になり、閲覧範囲をきめ細かく管理できます。

D. 条件に基づいた共有ルールを作成して、ディストリビュータにアクセスを許可します。
不正解です。
条件に基づく共有ルールはレコードの共有範囲を広げる設定です。OWDがパブリック読み取り専用の状態では、この方法でレコードの閲覧範囲を制限することはできません。共有ルールは、OWDの設定を超えてより広く共有を許可する場合に使用されます。",
,83,Universal Containers は、カスタムローンオブジェクトで使用できるカスタムチームソリューションを作成したいと考えています。次の要件を満たす必要があります。,Loanカスタムオブジェクトは、組織全体のデフォルトでプライベートに設定する必要があります。 | カスタムチームオブジェクトに追加されたユーザーには、対応するローンレコードへの読み取り専用アクセス権が必要です。 | カスタムチームレコードが「プライマリ」としてマークされている場合、対応するユーザーには、対応するローン レコードへの読み取り/編集アクセス権が必要です。 | アーキテクトが要件を満たすことができる 2 つの方法はどれですか?,"A,C","A. Loan_share オブジェクトにレコードを挿入または更新するカスタムトリガーをカスタムチームオブジェクトに作成します。
正解です。
標準共有機能では、条件に応じて共有アクセスレベルを動的に制御する（読み取りのみ／読み書き）細かなアクセス権限制御が困難なため、Loan_shareをApex経由で操作して共有レコードを動的に作成・管理するのがベストプラクティスです。

B. カスタムチームオブジェクト内の適切なユーザーとローンレコードを共有する、ローンオブジェクトに基準ベースの共有ルールを作成します。
不正解です。
基準ベースの共有ルールは静的であり、「プライマリ」としてマークされるか否かの動的な変更をリアルタイムで検出して異なる共有アクセス（読み取り/編集）を与えることはできません。

C. ローンオブジェクトに Apex 共有理由を作成して、ローンレコードが共有された理由を特定します。
正解です。
Apex共有理由は、カスタムオブジェクトで共有ルールを動的に管理するために使用されます。この機能を利用すると、Apexコードを介して共有を管理でき、共有の理由を明確に識別できます。この要件に適したベストプラクティスです。

D. ローンレコードをカスタムチームレコードの所有者に共有する所有者ベースの共有ルールをカスタムチームオブジェクトに作成します。
不正解です。
所有者ベースの共有ルールはレコードの所有者を基準に自動的に共有範囲を広げるものですが、本ケースではローンレコードがカスタムチームレコードの所有者ではなく関連ユーザーと動的に共有される必要があり、所有者ベースの共有ルールではこの要件に柔軟に対応できません。",
,84,Universal Containers (UC) には、Web サービスをビジネスパートナーに公開するという要件があります。この Web サービスは、各ビジネスパートナーが UC の Salesforce インスタンスにクエリを実行して注文のステータスを取得できるようにするために使用されます。ビジネスパートナーには、そのビジネスパートナーがフルフィルメントベンダーである注文へのアクセスのみを許可する必要があります。アーキテクトは、ビジネスパートナーが標準 API を利用することを望まず、カスタム API を開発することを希望しています。ソリューションのデータセキュリティを確保するためにアーキテクトが考慮すべき 3 つの設計要素はどれですか?,A. フルフィルメント ID に基づいて動的 SOQL を使用して Orders オブジェクトをクエリします。 | B. 組織全体のデフォルトで Orders オブジェクトの共有設定を非公開に設定します。 | C. 各パートナーに、プロファイルで API が有効に設定された独自の Salesforce ログインを提供します。 | D. フルフィルメント ID 入力属性を使用してカスタム Apex Web サービスを開発します。 | E. 「共有あり」キーワードを使用してカスタム Apex Web サービスを開発します。,"A,B,E","A. フルフィルメント ID に基づいて動的 SOQL を使用して Orders オブジェクトをクエリします。
正解です。
動的SOQLを使用することで、パートナーが提供するフルフィルメントIDに基づいて、パートナーが許可された特定の注文データだけを取得することができます。これにより不必要なデータへのアクセスを防ぎ、データセキュリティを向上させます。

B. 組織全体のデフォルトで Orders オブジェクトの共有設定を非公開に設定します。
正解です。
組織全体のデフォルト設定を非公開にすることにより、すべての注文がデフォルトで非公開になります。これにより、パートナーは明示的に共有された注文だけにアクセスでき、権限を超える注文データへのアクセスを防ぐことができます。

C. 各パートナーに、プロファイルで API が有効に設定された独自の Salesforce ログインを提供します。
不正解です。
これは一般的なベストプラクティスではありますが、ここでは「標準APIを使用せず、カスタムAPIを開発したい」という条件があるため、設計上の直接的なデータセキュリティの要素として必須ではありません。重要ですが、設計要素として特筆するものではありません。

D. フルフィルメント ID 入力属性を使用してカスタム Apex Web サービスを開発します。
不正解です。
フルフィルメントIDを入力属性にすることは有用ですが、これ単体ではデータセキュリティを確保する設計要素として不十分です。重要なのは、この入力属性を使ってどのようにデータを制限するかであり、そのためには動的SOQLや「共有あり」キーワードが不可欠です。

E. 「共有あり」キーワードを使用してカスタム Apex Web サービスを開発します。
正解です。
「共有あり（with sharing）」キーワードを使用することで、Apexコードが実行時に現在のユーザーの共有設定を考慮します。これにより、パートナーが許可された範囲内でのみ注文データにアクセスできるように強制され、データセキュリティが確実に維持されます。",
,85,ユニバーサルコンテナ (UC) のセールスオペレーションは、センターに適切なファイバーへのオープンを構築したいと考えています。2つの選択肢があるため、UCが個々の用途に関係のないリストを非表示にできる方法は2つあります。,A. リストビューを適切なキューと共有します。 | B. リストビューを適切な個々のユーザーと共有します。 | C. リストビューを適切なパブリックグループと共有します。 | D. ロール階層内の適切なロールとリストビューを共有します。,"C,D","A. リストビューを適切なキューと共有します。
不正解です。
キューはレコードの割り当て管理に使用されますが、リストビューの共有範囲を制限する目的には使用できません。Salesforceにおいてリストビューをキューで共有することはできません。

B. リストビューを適切な個々のユーザーと共有します。
不正解です。
リストビューを個々のユーザー単位で共有する機能は標準機能では提供されていません。個別のユーザーと細かく共有したい場合、パブリックグループやロールを利用する必要があります。

C. リストビューを適切なパブリックグループと共有します。
正解です。
パブリックグループを使用すると、特定のユーザーグループに対してリストビューを共有できます。パブリックグループに所属するユーザーのみが表示できるため、リストビューの閲覧範囲を効率よく制限できます。

D. ロール階層内の適切なロールとリストビューを共有します。
正解です。
ロール階層を利用すると、特定の役割に属するユーザーだけにリストビューを共有できます。ロールに基づいて閲覧範囲が動的に管理され、関係のないリストを適切に非表示にすることができます。",
,86,ユニバーサルコンテナには次の要件があります。,・コマーシャルアカウントとコンシューマーアカウントのサポート部門は連携すべきではありません。 | ・商用および消費者向け販売ユーザーは同じ営業担当副社長にロールアップされますが、営業部門間で協力する必要はありません。 | ・コマーシャル営業部門は、コマーシャルサポート部門と顧客を共有する必要があります。 | ・コンシューマ営業部門は、コンシューマサポート部門と顧客を共有します。 | ・商業サポート部門と消費者サポート部門は、同じサポートディレクターにまとめられます。 | ・営業部門は、販売先のアカウントのアカウント所有者であり続けます。,D,"A. 商用販売ロールから消費者サポートロールへ、および消費者販売ロールから商用サポートロールへの共有ルールを備えたプライベート アカウント共有。
不正解です。
コマーシャル部門とコンシューマ部門は明確に分離される必要があるため、このように部門間をまたぐ共有は不適切です。これにより要件に反したデータ共有が発生してしまいます。

B. コマーシャル サポート ロールからコマーシャル サポートロールへ、およびコンシューマ セールス ロールからコンシューマ サポートロールへの共有ルールを備えたプライベート アカウント共有。
不正解です。
この選択肢は記載ミスまたは論理的に誤っています。同じロール内で共有ルールを設定することはできず、営業部門からサポート部門という異なるロール間で共有する必要があります。

C. 商業販売役割から消費者サポートグループへ、および消費者販売役割から商業サポートグループへの共有ルールを備えた読み取り専用アカウント共有。
不正解です。
この方法では、営業部門と関連するサポート部門間ではなく、商業と消費者部門が逆に共有されるため、要件に反します。また、OWDが読み取り専用の場合、セキュリティ要件（部門間で情報を非公開に保つ）を満たせません。

D. 商用販売グループから商用サポートグループへ、および消費者販売グループから消費者サポートグループへの共有ルールによるプライベート アカウント共有。
正解です。
OWDをプライベートに設定し、明確に商用販売グループから商用サポートグループへ、および消費者販売グループから消費者サポートグループへ、適切なグループベースの共有ルールを設定することで、要件を正確に満たします。この方法により、必要な部門間のみで共有が可能となり、意図しない共有が防止されます。",
,87,Universal Containers には、組織全体に分散された監査チームがあり、全員が高価値の機会にアクセスする必要があります。プライベート共有モデルの場合、この要件を満たすソリューションを設計するときにアーキテクトが推奨する 2 つのオプションはどれですか?,A. 監査人を役割階層の最上位に置きます。 | B. 監査人をデフォルトの商談チームに追加します。 | C. 基準に基づいた共有ルールを作成して、価値の高い商談のパブリックグループへのアクセスを許可します。 | D. 公開グループを作成し、そのグループに監査人を割り当てます。,"C,D","A. 監査人を役割階層の最上位に置きます。
不正解です。
役割階層の最上位に置くと、すべての商談（価値が高いか否かにかかわらず）へのアクセス権が付与されます。これは要件である「高価値な商談」のみへのアクセス制限を満たせないため、不適切です。

B. 監査人をデフォルトの商談チームに追加します。
不正解です。
デフォルトの商談チームに監査人を追加すると、すべての商談に自動的に監査人が追加され、すべての商談へのアクセス権を与えてしまいます。特定の基準（高価値）の商談のみを共有する要件には合致しません。

C. 基準に基づいた共有ルールを作成して、価値の高い商談のパブリックグループへのアクセスを許可します。
正解です。
基準ベースの共有ルールを使用すると、商談の金額や特定の項目に基づいて、選択的に共有設定を行うことができます。これにより、「価値の高い商談」のみを特定して監査チームにアクセス権を与えることが可能です。

D. 公開グループを作成し、そのグループに監査人を割り当てます。
正解です。
公開グループを作成し、監査人をそのグループに含めることで、共有ルールのターゲットとして管理しやすくなります。これにより、柔軟で効果的な共有制御が可能になり、管理も容易になります。",
,88,営業マネージャーは、チームメンバーが互いに協力して商談を成立させたいと考えています。商談はプライベートです。同じチームの営業担当者に商談アクセスを許可するには、所有権ベースの共有ルールを使用します。このアプローチの副作用は何ですか?,A. 同じチームの営業担当者は、その担当者が所有する商談の取引先への編集アクセス権を持ちます。 | B. 同じ営業担当者は、その担当者が所有する商談の取引先への読み取りアクセス権を持ちます。 | C. すべての営業担当者は、すべてのアカウントへの読み取りアクセス権を持ちます。 | D. すべての営業担当者は、すべての商談の取引先への読み取りアクセス権を持ちます。,C,"A. 同じチームの営業担当者は、その担当者が所有する商談の取引先への編集アクセス権を持ちます。
不正解です。
共有ルールによって商談へのアクセス権を付与した場合でも、関連する取引先（アカウント）に自動的に編集権限が付与されることはありません。

B. 同じ営業担当者は、その担当者が所有する商談の取引先への読み取りアクセス権を持ちます。
不正解です。
所有権ベースの共有ルールでは、所有する商談に関連付けられたアカウントのみにアクセスが付与されるのではなく、より広範囲に影響します。

C. すべての営業担当者は、すべてのアカウントへの読み取りアクセス権を持ちます。
正解です。
Salesforceにおいて、所有権ベースの商談共有ルールを設定すると、商談を閲覧するために、その親である取引先（アカウント）に対しても自動的に少なくとも読み取りアクセスが付与されます。このため、結果的にすべての営業担当者が全アカウントの読み取りアクセスを得ることが副作用として生じます。

D. すべての営業担当者は、すべての商談の取引先への読み取りアクセス権を持ちます。
不正解です。
共有ルールは設定した所有者範囲に基づくため、「すべての商談の取引先」というような曖昧な影響範囲にはなりません。設定した範囲内のアカウントのみにアクセスを与える結果になります。",
,89,標準リードコントローラを使用してカスタム Visualforceページに項目レベルのセキュリティを確実に適用するには、アーキテクトは何をすべきですか?,A. 標準リード コントローラで「共有あり」キーワードを使用します。 | B. 何もありません。フィールドレベルのセキュリティは自動的に適用されます。 | C. {!Schema.sObjectType.Lead.fields.isAccessible()} 式を使用します | D. Schema.SObject.Lead.isAccessible() メソッドを使用します。,B,"A. 標準リード コントローラで「共有あり」キーワードを使用します。
不正解です。
「共有あり(with sharing)」キーワードは共有設定（レコードアクセス権）を考慮するためのものであり、項目レベルのセキュリティ（FLS）には影響しません。FLSには適用されないため誤りです。

B. 何もありません。フィールドレベルのセキュリティは自動的に適用されます。
正解です。
標準コントローラを使用する場合、Salesforceは自動的に項目レベルのセキュリティ（FLS）を適用します。したがって、開発者が特別な対応をする必要はありません。

C. {!Schema.sObjectType.Lead.fields.isAccessible()} 式を使用します
不正解です。
この式はカスタムコントローラでFLSを手動でチェックする場合に使うものであり、標準コントローラを使用した場合は冗長になります。

D. Schema.SObject.Lead.isAccessible() メソッドを使用します。
不正解です。
このメソッドはApex内でのチェックに使用されますが、標準コントローラを利用したVisualforceでは不要であり、適切ではありません。",
,90,ユニバーサルコンテナーには次の要件があります。,・カスタムローンオブジェクトでは、組織全体のデフォルトがプライベートに設定されている必要があります。 | ・ローン記録の所有者はローン組成担当者となります。 | ・ローン記録は、ローンごとに特定の引受業者（アンダーライター）と共有する必要があります。 | ・引受業者は、自分に割り当てられたローン記録のみを参照する必要があります。,B,"A. 基準ベースの共有ルールを使用して、基準ベースの共有で定義された基準に基づいてローンオブジェクトを保険会社と共有します。
不正解です。
基準ベースの共有ルールでは特定のレコードを特定のユーザーに個別に共有することは困難であり、特定の引受業者と1対1で共有する柔軟性に欠けるため、このケースには不適切です。

B. Loan オブジェクトから User オブジェクトへの参照関係を作成します。Loanオブジェクトのトリガーを使用して、Loan shareオブジェクトに対応するレコードを作成します。
正解です。
プライベート設定のオブジェクトで特定ユーザーへの個別のレコード共有を管理するには、ApexトリガーでLoan_shareオブジェクトにレコードを直接挿入する方法が最適です。この方法であれば、特定の引受業者のみにレコードを柔軟かつ確実に共有できます。

C. LoanからUserオブジェクトへの主従関係を作成します。ローン記録は引受業者と自動的に共有されます。
不正解です。
主従関係をユーザーオブジェクトに対して作成することはできません。ユーザーオブジェクトを親として使用する主従関係は標準機能で禁止されているため、技術的に実現不可能です。

D. 共有理由で定義された基準に基づいてローンをアンダーライターと共有するローンオブジェクトに Apex 共有理由を作成します。
不正解です。
Apex共有理由はレコード共有の理由を明示するために使われますが、それ自体は共有を実行するものではありません。共有レコードを明示的に作成するApexコードが必須であり、この説明だけでは不十分です。",
1,91,Universal Containers には、組織全体に分散された監査チームがあり、全員が高価値の機会にアクセスする必要があります。プライベート共有モデルの場合、この要件を満たすソリューションを設計するときにアーキテクトが推奨する 2 つのオプションはどれですか?,A. 監査人を役割階層の最上位に置きます。 | B. 監査人をデフォルトの商談チームに追加します。 | C. 基準に基づいた共有ルールを作成して、価値の高い商談のパブリックグループへのアクセスを許可します。 | D. 公開グループを作成し、そのグループに監査人を割り当てます。,"C,D","A. 監査人を役割階層の最上位に置きます。
不正解です。役割階層の最上位に監査人を置くと、すべての商談へのアクセスが許可されるため、要件の「価値の高い商談のみ」へのアクセスという条件を満たせません。アクセス範囲が広すぎてセキュリティリスクが高まります。

B. 監査人をデフォルトの商談チームに追加します。
不正解です。デフォルトの商談チームに監査人を追加すると、すべての商談に監査人が自動的に含まれてしまい、「高価値の商談」だけという限定的なアクセスを満たせません。

C. 基準に基づいた共有ルールを作成して、価値の高い商談のパブリックグループへのアクセスを許可します。
正解です。基準に基づく共有ルールを設定することで、「価値が高い」という明確な基準（例：金額や特定のフラグ）を満たす商談レコードのみを選択的に共有できます。この方法により、監査人は適切なレコードのみにアクセスできます。

D. 公開グループを作成し、そのグループに監査人を割り当てます。
正解です。公開グループを利用すると、基準に基づいた共有ルールの対象として効率的に監査チームを管理できます。公開グループにより、管理が簡略化され、メンバーの追加や削除も柔軟に行うことが可能です。",
1,92,営業マネージャーは、チームメンバーが互いに協力して商談を成立させたいと考えています。商談はプライベートに設定されています。同じチームの営業担当者に商談アクセスを許可するには、所有権ベースの共有ルールを使用します。このアプローチの副作用は何ですか?,A. 同じチームの営業担当者は、その担当者が所有する商談の取引先への編集アクセス権を持ちます。 | B. 同じ営業担当者は、その担当者が所有する商談の取引先への読み取りアクセス権を持ちます。 | C. すべての営業担当者は、すべてのアカウントへの読み取りアクセス権を持ちます。 | D. すべての営業担当者は、すべての商談の取引先への読み取りアクセス権を持ちます。,C,"A. 同じチームの営業担当者は、その担当者が所有する商談の取引先への編集アクセス権を持ちます。
不正解です。共有ルールによる商談共有は親アカウントに対して編集権限を自動的に付与することはありません。通常は読み取りのみです。

B. 同じ営業担当者は、その担当者が所有する商談の取引先への読み取りアクセス権を持ちます。
不正解です。所有権ベースの共有ルールは、特定の商談だけに限定された取引先アクセスを与えるのではなく、より広い範囲に影響します。

C. すべての営業担当者は、すべてのアカウントへの読み取りアクセス権を持ちます。
正解です。Salesforceの共有ルールは、商談などの子レコードを共有すると、その親であるアカウント（取引先）の読み取りアクセスも自動的に付与します。このため、所有権ベースで商談を全体的に共有すると、結果的にすべての営業担当者がすべてのアカウントを閲覧できるようになります。これが意図しない副作用となります。

D. すべての営業担当者は、すべての商談の取引先への読み取りアクセス権を持ちます。
不正解です。所有権ベースの共有ルールによって、すべての商談に関連付けられた取引先にアクセスできるようになるわけではありません。あくまで共有対象となった商談と、それらの親となる取引先のみアクセスが可能になりますが、選択肢Dのように全商談の取引先へのアクセスということではありません。",
1,93,標準リードコントローラを使用してカスタム Visualforce ページに項目レベルのセキュリティを確実に適用するには、アーキテクトは何をすべきですか?,A. 標準リード コントローラで「共有あり」キーワードを使用します。 | B. 何もありません。フィールドレベルのセキュリティは自動的に適用されます。 | C. {!Schema.sObjectType.Lead.fields.isAccessible()} 式を使用します。 | D. Schema.SObject.Lead.isAccessible() メソッドを使用します。,B,"A. 標準リード コントローラで「共有あり」キーワードを使用します。
不正解です。「共有あり」はレコードレベルの共有（例：レコードが閲覧・編集できるか）に関するもので、項目単位の可視性（FLS）には影響しません。FLSの制御とは別次元の話であり、ここでは無関係です。

B. 何もありません。フィールドレベルのセキュリティは自動的に適用されます。
正解です。標準コントローラ使用時は、Salesforceプラットフォームが内部的にFLSチェックを自動適用します。開発者が個別にフィールド可視性を確認したり、条件分岐を設ける必要は一切ありません。

C. {!Schema.sObjectType.Lead.fields.isAccessible()} 式を使用します。
不正解です。この式はカスタムコントローラや拡張コントローラを使っている場合に必要です。標準コントローラではFLSは自動適用されるため、このような式による手動チェックは不要です。

D. Schema.SObject.Lead.isAccessible() メソッドを使用します。
不正解です。これはApexコード内でオブジェクトレベルアクセス（たとえばクエリ実行時）を確認するためのメソッドであり、フィールドレベルのセキュリティチェックとは直接関係がありません。また、Visualforce側でこのメソッドを使うべきではありません。",
１,94,ユニバーサル コンテナーには次の要件があります。,カスタムローンオブジェクトでは、組織全体のデフォルトがプライベートに設定されている必要があります。 | ローン記録の所有者はローン組成担当者となります。 | ローン記録は、ローンごとに特定の引受業者（アンダーライター）と共有する必要があります。 | 引受業者は、自分に割り当てられたローン記録のみを参照する必要があります。 | これらの要件を満たすためにアーキテクトは何を推奨する必要がありますか?,B,"A. 基準ベースの共有ルールを使用して、基準ベースの共有で定義された基準に基づいてローンオブジェクトを保険会社と共有します。
不正解です。基準ベースの共有ルールは、特定の条件を満たすすべてのレコードを一括で共有しますが、このケースのように、個別のユーザーに1対1で共有を行う柔軟性には欠けるため適切ではありません。

B. Loan オブジェクトから User オブジェクトへの参照関係を作成します。Loan オブジェクトのトリガーを使用して、Loan share オブジェクトに対応するレコードを作成します。
正解です。Salesforceでは、カスタムオブジェクトに対して特定のユーザーに個別のアクセス権を設定する場合、Apexトリガーを利用して標準の共有オブジェクト（Loan__Share）にレコードを作成する方法が推奨されています。これにより、特定の引受業者だけにローンレコードを確実に共有できます。

C. Loan から User オブジェクトへの主従関係を作成します。ローン記録は引受業者と自動的に共有されます。
不正解です。主従関係の親オブジェクトにUserオブジェクトを指定することはSalesforceの標準機能として許可されていないため、この方法は使用できません。

D. 共有理由で定義された基準に基づいてローンをアンダーライターと共有するローンオブジェクトに Apex 共有理由を作成します。
不正解です。Apex共有理由（Sharing Reason）は共有の理由を識別するために使用されるメカニズムであり、単独では共有ルールを実行するための仕組みではありません。共有そのものはApexでコード化する必要があります。",
